threshold,success
0.0,1.0
0.01,0.3966134809508303
0.02,0.389124063822859
0.03,0.38423966134809506
0.04,0.37707587105177465
0.05,0.37023770758710517
0.06,0.3627482904591338
0.07,0.3578638879843699
0.08,0.35232823184630413
0.09,0.3464669488765874
0.1,0.3415825464018235
0.11,0.33702377075871054
0.12,0.3331162487788994
0.13,0.3262780853142299
0.14,0.3191142950179095
0.15,0.31422989254314554
0.16,0.30608922175187236
0.17,0.30022793878215565
0.18,0.29208726799088247
0.19,0.28492347769456206
0.2,0.2800390752197981
0.21,0.27482904591338325
0.22,0.2673396287854119
0.23,0.262455226310648
0.24,0.2591989579941387
0.25,0.2575708238358841
0.26,0.2539889286877239
0.27,0.24780201888635622
0.28,0.24226636274829047
0.29,0.2403126017583849
0.3,0.23770758710517748
0.31,0.2321719309671117
0.32,0.23054379680885706
0.33,0.2285900358189515
0.34,0.22598502116574407
0.35000000000000003,0.2240312601758385
0.36,0.21979811136437644
0.37,0.21816997720612177
0.38,0.21556496255291435
0.39,0.21295994789970693
0.4,0.21002930641484857
0.41000000000000003,0.20612178443503745
0.42,0.2031911429501791
0.43,0.1986323673070661
0.44,0.1950504721589059
0.45,0.1904916965157929
0.46,0.185607294041029
0.47000000000000003,0.1800716379029632
0.48,0.1729078476066428
0.49,0.16737219146857701
0.5,0.16313904265711496
0.51,0.15597525236079454
0.52,0.15011396939107782
0.53,0.14229892543145556
0.54,0.13806577661999347
0.55,0.13253012048192772
0.56,0.12504070335395637
0.5700000000000001,0.1208075545424943
0.58,0.11527189840442853
0.59,0.10713122761315533
0.6,0.10192119830674047
0.61,0.09475740801042006
0.62,0.08857049820905243
0.63,0.07977857375447737
0.64,0.07261478345815696
0.65,0.06675350048844025
0.66,0.0615434711820254
0.67,0.05665906870726148
0.68,0.05144903940084663
0.6900000000000001,0.04493650276782807
0.7000000000000001,0.040703353956366005
0.71,0.035493324649951155
0.72,0.02832953435363074
0.73,0.026701400195376097
0.74,0.022468251383914034
0.75,0.020188863562357537
0.76,0.017583848909150115
0.77,0.014978834255942689
0.78,0.013025073266037121
0.79,0.011722565939433409
0.8,0.008791924454575058
0.81,0.007489417127971344
0.8200000000000001,0.0065125366330185605
0.8300000000000001,0.005535656138065777
0.84,0.004558775643112993
0.85,0.0035818951481602084
0.86,0.0016281341582546401
0.87,0.0016281341582546401
0.88,0.0006512536633018561
0.89,0.0006512536633018561
0.9,0.0006512536633018561
0.91,0.0006512536633018561
0.92,0.0006512536633018561
0.93,0.0006512536633018561
0.9400000000000001,0.00032562683165092806
0.9500000000000001,0.00032562683165092806
0.96,0.0
0.97,0.0
0.98,0.0
0.99,0.0
1.0,0.0
