43,119,65,69
72,141,57,62
68,152,49,42
59,143,45,44
62,139,45,52
61,138,45,52
62,134,43,58
64,130,48,59
72,126,42,62
78,127,37,58
77,130,46,55
82,131,44,55
78,138,56,50
56,159,71,56
56,140,74,57
57,138,72,59
72,140,76,61
72,140,76,63
75,140,69,63
79,126,53,55
83,139,55,59
86,157,53,44
97,130,45,49
94,141,45,52
97,139,45,48
99,129,45,47
104,129,44,44
98,123,58,44
94,124,66,46
91,123,70,45
88,112,66,47
94,122,51,46
84,96,50,48
85,97,53,49
88,107,54,46
70,84,50,44
75,85,44,42
109,103,41,38
93,103,42,40
82,105,48,39
79,107,52,42
76,109,58,41
79,105,59,47
83,100,63,50
107,92,51,59
113,88,48,63
118,89,48,58
122,85,49,58
125,90,48,57
127,90,50,54
129,91,49,51
152,88,44,52
160,86,42,53
154,90,46,48
134,122,30,57
141,134,20,51
151,140,20,38
158,145,19,32
160,147,20,37
162,147,19,36
167,146,24,36
190,106,35,27
189,101,35,33
175,96,32,36
175,76,32,49
165,95,31,40
156,91,32,41
144,88,33,43
139,74,37,54
120,72,39,62
120,98,39,48
111,93,42,52
103,109,35,38
96,113,37,42
87,96,44,56
52,108,60,52
45,112,61,53
48,115,57,51
48,113,57,55
40,119,58,50
43,121,56,53
37,128,50,46
46,120,56,48
37,120,52,48
78,128,46,68
85,118,36,78
81,122,37,77
80,155,31,67
29,132,38,37
31,129,31,36
32,131,30,35
32,129,31,38
49,127,31,46
45,134,36,33
51,135,29,33
51,136,29,28
53,122,28,39
52,106,30,52
57,94,39,53
51,92,46,56
61,89,45,60
59,90,54,57
57,92,59,58
63,91,59,63
79,113,54,57
88,111,47,61
104,127,46,50
112,138,47,38
122,139,45,41
123,150,42,39
126,154,43,37
132,155,43,40
132,156,43,40
132,157,49,37
140,158,50,39
139,155,49,39
143,158,45,35
147,162,44,30
152,167,44,29
164,160,37,34
170,142,28,54
168,139,33,51
165,143,33,39
164,141,27,40
141,128,37,36
104,134,37,29
103,135,40,31
114,132,34,34
108,133,40,34
103,133,34,33
105,140,34,34
110,150,45,50
95,145,48,50
92,150,46,64
86,152,48,63
84,160,47,56
85,165,40,56
81,154,40,57
80,158,47,54
75,164,53,49
118,150,44,34
121,156,43,28
89,158,34,37
50,188,43,24
52,187,42,28
54,181,42,29
51,193,37,24
50,193,37,22
49,193,35,21
49,190,32,20
43,186,33,26
39,181,40,24
43,182,30,25
45,179,33,27
49,178,21,30
49,177,21,31
52,175,20,31
52,173,20,31
55,172,21,32
57,170,23,33
64,175,33,29
69,165,38,37
73,158,48,49
76,156,49,52
83,153,51,56
94,145,47,64
96,148,47,60
98,167,63,43
112,167,52,43
115,161,50,46
117,163,49,42
124,168,51,39
130,167,43,39
122,161,45,44
125,166,45,40
127,165,46,40
139,155,51,45
142,154,48,43
145,153,46,46
148,154,44,48
150,156,43,49
161,161,38,47
188,160,27,38
201,159,19,34
