109,127,63,66
111,134,57,59
114,129,58,63
114,133,64,64
119,134,64,67
122,136,64,67
128,140,63,66
132,144,67,64
136,150,68,62
140,154,69,59
145,160,69,56
153,161,70,56
154,165,72,53
159,165,74,52
164,163,74,54
168,163,75,55
172,161,74,57
175,159,73,58
178,160,72,59
180,159,70,57
182,150,71,60
187,147,67,63
191,143,65,65
193,139,65,67
196,136,64,66
199,132,60,68
195,129,63,69
200,129,60,68
193,127,66,70
192,125,64,70
188,125,66,69
186,122,67,71
181,121,69,71
178,123,68,69
174,124,68,70
168,124,68,72
161,124,70,73
157,124,70,72
152,124,72,73
146,123,73,71
139,126,75,68
133,128,79,64
127,129,80,62
120,127,78,57
118,130,79,55
118,129,76,54
109,122,75,56
100,118,77,57
93,112,78,57
87,104,79,60
83,99,76,61
76,103,76,55
70,97,74,56
63,92,73,61
62,89,72,62
58,91,70,64
54,86,66,69
54,88,66,70
56,91,63,72
53,88,62,75
52,91,62,78
53,93,61,79
55,93,59,81
57,96,59,83
60,99,58,82
63,103,57,83
63,106,63,84
69,110,63,82
76,112,65,83
83,115,68,83
90,122,68,79
97,125,71,75
105,127,77,76
112,133,79,73
125,138,79,71
135,140,82,74
148,145,76,71
157,151,72,70
167,159,67,66
173,169,76,57
181,174,75,56
185,178,74,53
192,176,72,55
199,174,70,59
201,172,71,61
207,170,67,61
214,166,62,63
218,167,61,60
222,164,63,60
225,163,60,60
230,161,60,59
234,164,58,59
236,158,55,62
236,155,53,65
233,153,54,65
235,150,52,63
232,150,54,64
230,145,55,65
226,144,57,62
222,140,60,63
213,140,61,60
211,138,61,62
203,136,63,61
195,135,59,59
189,136,59,58
181,140,58,54
179,140,55,52
172,140,55,48
173,141,50,49
165,134,51,57
161,133,48,54
153,125,48,59
147,121,48,59
137,116,50,62
127,112,50,64
119,109,54,61
111,105,50,62
101,100,56,67
92,96,58,69
88,96,56,68
82,95,57,69
78,92,56,71
72,98,58,69
71,89,57,76
64,87,57,73
63,89,58,74
59,84,60,77
59,85,62,78
60,85,59,76
62,83,60,78
59,91,55,70
52,87,70,74
53,93,75,72
57,98,73,74
54,104,75,77
53,126,82,63
61,118,73,82
62,132,73,82
64,152,94,66
76,150,79,74
82,166,92,64
91,177,95,61
98,170,86,70
103,174,99,66
120,175,97,64
130,179,92,54
155,172,83,65
190,169,65,65
201,167,57,61
215,147,58,75
215,137,64,80
217,138,65,77
212,143,75,74
224,153,57,57
251,132,42,77
252,154,42,59
219,168,62,40
241,164,47,45
243,127,49,66
247,122,41,61
246,125,43,60
242,124,44,58
236,127,47,57
234,126,44,63
214,127,60,66
208,132,61,64
204,131,64,62
202,122,69,68
195,124,72,67
188,122,75,66
182,120,77,65
177,117,77,63
167,110,85,65
161,103,84,65
153,97,86,63
149,89,71,65
138,84,79,61
127,68,69,65
111,64,69,62
102,59,71,62
88,54,87,62
77,52,87,63
72,50,78,65
64,51,72,65
49,60,77,70
41,69,75,73
34,81,74,70
31,84,70,76
28,93,67,76
26,97,69,78
25,101,71,80
23,101,70,84
25,102,74,88
29,106,76,88
35,103,75,91
42,108,75,87
49,106,80,90
54,106,84,91
61,109,88,90
69,115,90,83
79,124,92,75
85,118,92,81
95,117,87,84
101,116,89,83
111,114,84,79
120,106,75,80
130,108,85,79
133,107,86,71
137,107,93,74
146,111,91,69
152,113,94,66
156,116,95,63
163,122,91,63
166,126,91,63
176,130,82,59
180,133,77,62
187,144,74,64
195,142,68,70
190,158,80,61
190,169,85,59
215,174,71,60
202,206,68,51
213,182,79,63
222,184,73,65
219,186,83,70
240,163,68,77
239,177,69,47
247,185,58,65
244,181,68,73
236,164,76,79
236,168,74,78
231,166,76,76
230,153,73,76
224,148,75,72
216,143,77,69
200,132,85,69
183,122,88,65
164,113,88,65
158,106,85,61
154,100,86,59
146,96,84,55
131,84,84,64
125,82,83,65
121,82,78,66
115,81,77,71
108,83,73,75
96,87,71,81
88,105,74,72
83,109,68,76
76,118,76,77
73,128,72,75
72,133,72,76
72,142,72,77
75,151,68,73
74,165,69,69
77,162,68,73
80,170,66,72
87,172,63,72
90,175,62,74
96,179,62,75
101,181,65,77
109,189,71,69
112,184,68,74
119,184,68,68
126,180,70,68
129,173,69,68
132,166,72,67
138,159,69,70
141,152,76,71
145,154,80,66
147,148,87,68
151,148,90,65
152,146,88,63
166,144,78,65
177,138,68,71
177,134,69,71
163,147,78,58
166,155,75,54
179,134,75,75
173,130,85,81
172,133,86,83
172,135,87,88
193,140,80,90
193,145,82,93
207,145,75,93
204,153,77,84
227,154,61,79
225,156,66,79
227,159,67,82
242,159,61,90
252,154,55,79
260,156,51,76
236,199,68,55
235,174,80,78
256,148,65,98
250,151,67,86
247,138,66,90
237,124,77,92
186,130,101,77
185,105,112,88
163,96,113,86
148,90,103,83
131,81,90,84
117,77,79,79
114,75,84,78
97,68,109,82
87,56,88,90
73,57,100,88
62,59,110,92
57,56,91,101
47,66,101,93
34,68,93,97
37,87,91,88
33,86,88,97
27,84,94,99
29,94,94,100
32,98,90,105
40,105,83,103
46,108,82,105
55,114,75,98
63,123,71,98
70,125,72,101
77,121,70,101
83,117,72,106
95,113,70,103
96,110,80,104
104,105,89,101
115,97,92,98
119,94,96,96
129,87,96,97
136,90,98,90
140,91,93,86
140,95,96,81
150,95,94,85
152,95,83,86
150,99,77,80
153,97,66,81
143,97,82,79
144,111,80,76
148,120,69,72
161,129,73,68
167,135,70,71
173,138,68,81
182,142,65,82
189,141,65,93
193,152,65,89
199,153,66,98
203,159,68,96
210,164,65,92
222,169,61,87
231,173,61,85
241,173,58,86
249,181,60,77
257,180,63,75
270,180,55,75
283,178,49,72
301,170,44,69
299,180,46,59
298,181,47,62
210,197,84,47
205,188,92,64
190,180,98,71
214,153,97,99
184,133,110,95
182,122,105,106
178,120,95,102
147,87,104,117
135,80,105,125
119,74,101,123
100,65,103,124
88,61,99,123
69,59,108,120
48,52,130,122
29,56,152,110
24,61,154,106
14,63,157,103
17,60,138,100
6,84,131,86
10,82,115,87
0,61,93,105
4,75,89,97
12,127,89,64
0,118,86,75
0,131,80,73
2,132,74,73
0,95,66,102
0,96,57,101
0,101,62,103
0,107,75,103
1,112,83,99
8,116,87,101
20,122,84,96
27,124,84,95
42,130,82,92
58,133,80,88
72,135,85,81
85,141,78,74
96,144,76,69
104,145,76,65
105,145,77,63
108,147,80,64
114,142,79,67
117,143,76,68
118,143,77,70
123,140,72,74
123,132,67,76
118,131,70,75
116,133,67,74
117,135,66,75
115,136,61,76
112,141,55,70
111,142,64,69
140,126,47,71
119,163,61,48
123,141,56,71
125,137,57,76
135,137,56,78
118,142,66,73
142,145,63,75
147,144,64,74
155,148,62,72
168,147,61,74
173,148,55,73
187,150,47,69
182,152,57,67
178,155,68,66
176,156,70,65
176,159,69,62
177,164,68,60
173,160,70,61
174,155,67,65
175,155,65,69
176,153,64,72
182,161,59,65
179,162,58,63
175,155,57,67
172,149,61,76
162,141,63,78
155,139,65,81
151,137,65,82
136,136,62,79
123,131,57,78
126,131,59,77
120,133,65,81
114,141,62,67
119,144,49,62
122,145,43,57
121,148,61,62
119,142,71,61
124,136,68,70
123,139,77,69
127,130,85,74
129,121,84,79
129,121,87,78
133,122,99,76
132,115,96,79
135,111,90,82
138,111,94,79
136,102,95,82
139,110,91,80
145,111,90,74
146,111,85,71
149,107,84,72
149,104,89,74
150,102,94,77
149,97,90,78
148,97,86,76
156,94,77,80
156,94,68,80
155,96,67,75
154,97,79,77
155,98,86,74
154,114,83,68
158,113,88,69
161,123,86,65
164,128,84,64
166,133,86,65
167,139,85,64
169,142,87,65
172,146,89,68
182,151,81,66
187,154,83,69
197,160,78,66
194,166,81,67
189,166,82,66
191,163,86,68
190,156,91,68
194,150,89,65
193,146,83,63
192,137,83,63
187,130,86,62
180,120,90,66
164,114,90,65
151,109,82,62
141,102,92,64
138,98,89,63
131,99,74,58
120,99,64,53
113,99,66,51
104,97,71,53
92,93,62,55
81,95,58,55
75,98,70,57
67,102,73,59
61,104,80,63
60,114,83,56
58,117,83,60
50,131,92,51
53,125,88,56
61,117,82,71
62,118,80,68
61,119,76,74
63,117,74,79
68,121,67,75
72,123,71,83
75,123,66,84
78,122,72,87
81,118,65,88
83,121,74,87
86,115,75,87
89,108,73,93
92,105,74,94
94,104,75,96
98,105,76,91
99,122,81,73
97,104,83,84
98,112,93,80
101,109,95,82
101,105,94,84
104,104,98,82
103,106,87,80
108,111,72,81
112,118,62,76
120,129,56,74
124,134,61,75
122,147,68,70
123,154,76,64
123,163,84,62
134,168,87,60
136,173,91,61
149,176,78,62
168,176,70,69
176,180,66,69
180,184,67,66
159,215,77,44
197,184,58,67
187,184,73,66
211,178,60,70
220,176,55,73
205,206,59,47
215,205,56,52
233,169,51,69
248,154,45,79
240,147,54,72
248,145,47,72
246,135,45,72
244,130,47,69
242,121,49,70
228,115,56,66
211,116,71,61
209,111,69,59
196,112,75,53
195,112,73,53
180,111,77,52
170,113,83,50
165,114,76,49
158,116,75,49
155,114,75,54
146,110,71,64
140,112,67,68
128,111,51,69
123,119,66,67
116,123,71,61
115,125,72,65
113,128,71,65
114,124,67,66
111,123,65,72
118,127,60,68
121,126,68,72
126,124,69,73
133,123,67,74
139,122,68,73
146,117,68,72
151,112,69,72
158,108,67,73
161,103,67,69
164,94,66,69
165,86,67,69
164,81,69,66
163,77,70,66
161,71,74,69
155,66,60,70
157,66,54,71
150,70,63,69
143,69,59,74
140,73,67,70
137,72,64,69
137,78,68,71
131,76,66,77
132,91,72,72
127,96,79,73
127,110,82,68
129,117,79,69
133,126,76,67
143,141,85,62
145,147,84,66
149,154,88,67
159,164,86,61
159,171,85,60
175,173,81,65
173,176,86,73
190,175,80,75
189,181,82,67
192,192,82,67
209,187,84,71
198,198,86,56
208,205,81,54
217,199,71,59
204,229,64,30
235,193,57,58
237,188,59,66
236,185,61,70
233,188,58,64
230,174,60,70
231,169,62,69
224,156,59,71
223,144,58,70
211,137,68,69
202,127,71,73
186,116,82,72
182,114,77,65
167,113,75,59
160,109,70,56
150,108,79,51
126,98,81,54
115,95,78,58
104,89,80,61
95,86,75,64
90,83,68,66
69,80,86,63
65,76,82,68
59,77,86,70
52,76,86,73
47,69,79,77
44,69,82,80
39,67,81,80
45,68,70,75
44,62,68,80
40,60,74,83
37,60,80,84
37,54,78,92
40,54,78,94
48,56,74,97
53,56,81,101
59,61,85,103
67,69,84,103
79,77,77,102
83,86,78,95
89,92,77,95
98,99,74,96
108,110,68,92
121,122,72,86
130,135,69,85
142,156,61,76
152,171,66,77
162,178,52,75
169,193,72,66
169,200,75,59
161,212,97,47
170,220,95,39
190,222,87,37
185,220,94,39
212,201,74,58
221,189,67,70
218,182,67,73
213,178,71,73
224,162,58,81
195,200,80,59
195,192,77,61
199,174,74,60
211,151,68,68
207,146,69,69
205,144,70,63
203,141,71,60
201,137,72,55
201,105,67,78
199,101,67,75
193,95,73,78
188,100,73,76
185,98,67,72
173,103,64,70
179,108,50,67
161,115,56,63
144,121,61,61
141,129,57,57
134,134,52,55
130,137,49,59
125,139,42,59
106,136,47,64
97,133,41,70
89,134,41,72
81,150,45,55
86,140,42,64
80,135,37,71
73,136,54,63
69,136,50,59
69,134,47,55
69,134,50,51
69,132,49,51
67,127,52,52
69,119,51,53
72,114,53,55
74,109,56,57
79,104,55,61
86,100,54,65
90,98,58,61
96,95,63,64
101,93,71,63
106,86,67,66
116,88,72,63
117,88,77,67
129,92,77,61
135,92,77,63
141,93,78,62
146,97,80,61
158,99,85,63
162,104,92,63
180,110,83,62
187,110,84,63
204,110,78,66
207,112,80,69
226,114,73,72
231,115,73,73
240,115,67,77
247,116,66,78
249,116,80,82
254,114,74,84
260,119,72,76
242,140,85,67
260,120,52,76
241,132,68,78
251,129,50,82
248,140,45,70
244,139,48,73
236,139,51,71
225,140,60,71
225,138,55,75
223,135,50,73
216,137,54,69
209,143,54,61
204,149,50,51
195,150,52,52
204,146,42,53
195,150,45,51
197,147,40,53
194,148,39,57
183,147,43,61
179,146,46,62
180,145,45,63
178,145,44,62
174,147,46,59
169,152,45,54
168,156,44,49
167,158,45,48
167,152,47,52
160,152,55,52
162,151,51,56
158,153,55,50
156,151,51,49
153,153,51,47
149,148,55,47
150,140,55,49
150,139,58,50
151,134,54,53
149,130,52,56
147,127,51,56
144,124,49,56
141,121,50,58
139,119,49,60
134,118,50,60
132,116,50,61
124,118,50,59
122,116,49,61
119,115,51,61
110,117,52,58
109,115,48,58
107,116,46,59
109,117,50,61
113,118,52,63
120,122,50,64
119,126,54,64
131,131,57,62
143,136,57,62
154,145,61,64
165,151,67,62
188,158,62,61
204,167,66,61
223,177,66,52
216,178,83,60
237,180,74,61
266,179,65,59
281,177,62,61
288,182,48,53
288,182,48,56
288,177,52,53
292,170,53,53
283,161,53,49
265,155,62,43
282,147,56,48
281,135,59,49
275,128,55,41
267,121,56,42
259,117,60,44
250,111,62,37
245,98,56,45
235,101,60,47
227,93,64,45
255,70,55,68
222,80,75,57
226,74,68,66
212,80,72,67
198,89,74,59
201,92,76,61
168,110,83,53
187,104,75,59
151,113,81,54
146,120,70,53
126,118,80,59
104,120,80,54
102,116,79,56
91,123,82,52
81,122,81,50
74,119,77,54
69,119,77,56
70,118,75,60
73,117,73,66
65,111,73,69
61,104,72,73
63,103,73,70
66,99,63,76
70,97,65,80
77,99,66,80
80,100,74,81
89,98,73,84
96,96,70,84
100,95,73,86
105,94,65,80
108,93,67,82
108,90,65,80
102,87,66,84
100,87,64,80
96,84,61,80
97,87,61,77
100,111,57,59
101,114,55,59
111,129,56,52
123,140,56,47
144,144,51,51
158,158,54,43
175,161,51,45
192,166,49,41
207,170,50,41
215,173,52,41
234,171,46,40
250,168,39,42
258,162,38,45
266,156,38,50
268,147,42,55
275,141,45,56
282,132,48,60
267,129,63,58
271,120,67,62
272,118,63,61
261,115,63,65
270,99,64,63
259,112,58,61
274,79,51,67
272,77,47,67
264,92,60,62
247,110,70,57
256,91,60,56
246,105,55,47
244,96,58,53
242,95,54,56
237,99,55,55
231,106,59,49
225,106,64,52
225,117,60,51
219,119,66,48
215,120,66,48
211,120,60,54
198,124,68,49
196,122,65,50
193,122,62,48
187,121,64,50
