89,92,69,60
90,93,66,61
95,91,64,64
95,93,66,62
97,93,62,61
101,91,62,61
98,88,61,59
106,86,55,59
107,83,56,59
107,81,54,61
109,81,50,61
103,77,59,61
111,76,54,64
110,72,58,64
115,69,57,67
113,67,58,65
117,68,56,64
119,64,55,63
120,62,55,64
122,59,57,66
125,58,56,65
129,56,55,64
132,54,56,63
137,52,53,63
139,50,54,63
141,48,54,63
143,46,53,63
147,45,52,63
148,41,50,64
152,40,49,64
156,39,46,65
158,39,46,65
161,37,46,65
160,42,46,62
163,42,46,62
162,44,49,60
164,47,48,60
165,50,46,61
165,52,46,62
164,55,45,63
164,60,47,63
163,64,48,63
160,68,51,64
157,71,55,65
154,75,57,65
149,76,57,67
145,78,53,70
140,79,50,74
135,78,51,78
127,82,50,79
123,87,47,78
118,93,44,74
106,94,48,71
102,100,44,68
94,99,42,71
88,101,42,71
77,101,46,71
75,103,44,70
70,103,39,67
67,104,40,66
63,103,36,64
59,103,38,62
55,105,36,58
55,103,33,57
55,105,31,54
53,106,30,52
54,108,25,47
54,109,24,46
52,110,24,45
52,111,22,43
53,114,22,40
53,114,22,42
54,117,23,41
55,121,23,39
60,124,20,36
65,123,17,36
67,126,16,34
71,126,17,36
74,127,16,37
76,126,17,37
78,128,19,37
80,128,21,37
81,131,23,37
85,133,24,37
85,130,26,37
88,133,24,36
90,133,25,37
90,131,25,38
93,130,23,40
91,126,26,44
95,123,24,46
93,119,26,49
90,118,28,53
86,113,34,58
84,112,38,61
79,114,42,62
81,110,44,62
78,107,49,65
79,106,50,64
77,100,60,68
77,96,66,75
81,89,71,75
85,85,71,76
85,81,76,80
90,74,79,86
89,70,88,87
98,61,87,94
105,56,87,96
108,53,87,94
118,56,86,87
119,62,82,85
124,67,81,75
131,63,77,80
137,61,73,79
143,62,69,80
149,63,67,78
152,63,65,74
157,63,62,75
160,61,59,71
163,67,56,68
169,70,49,62
167,71,46,62
167,73,43,60
165,75,38,59
160,75,36,58
157,76,34,58
151,76,33,58
146,76,33,56
140,76,30,56
133,75,31,53
128,78,30,51
122,79,29,53
113,78,30,53
103,84,31,46
98,86,27,46
93,88,31,47
86,90,31,45
78,93,33,43
70,94,37,45
62,98,40,45
57,99,41,50
48,101,43,52
41,104,43,51
37,107,44,52
29,108,46,54
26,111,45,53
19,115,48,53
16,120,48,53
13,123,47,54
10,128,47,53
8,136,46,55
9,138,45,60
12,149,38,59
20,153,31,60
23,161,36,60
31,168,34,60
36,169,42,65
44,174,46,65
53,174,54,67
66,168,64,70
77,163,74,76
86,165,75,75
95,157,83,77
106,152,82,79
119,144,86,82
128,141,86,81
142,137,80,77
160,123,71,79
173,119,61,74
187,115,47,68
193,104,50,61
196,100,50,59
198,95,51,55
198,91,54,53
196,86,54,51
193,79,57,54
184,74,64,57
177,74,67,56
175,72,66,55
169,72,69,57
164,74,70,57
158,76,69,58
154,77,70,56
150,83,66,51
145,87,62,48
137,89,61,45
131,92,56,43
122,97,53,39
118,97,51,38
108,97,49,40
103,99,41,41
92,97,39,39
89,97,37,41
87,95,34,40
82,95,31,39
76,92,29,39
67,91,32,39
61,89,32,38
54,89,35,35
53,87,33,34
51,85,35,35
48,81,37,37
43,78,41,39
42,76,44,39
42,74,47,40
45,73,48,40
47,71,50,43
48,69,53,47
49,70,54,47
51,72,59,45
55,73,58,47
58,73,57,47
66,74,55,47
77,77,49,44
87,81,44,43
96,84,43,41
103,86,40,43
115,86,30,44
125,86,27,50
136,86,25,50
141,85,31,52
148,83,37,50
151,84,48,47
156,86,54,45
162,85,56,44
168,81,58,44
171,77,63,45
174,73,62,46
176,68,64,48
179,61,67,53
180,56,69,55
181,52,70,56
182,48,71,58
181,46,72,58
184,45,68,56
180,47,70,55
178,47,73,55
176,47,74,57
171,50,75,55
167,50,77,56
165,55,74,56
159,57,75,64
143,55,84,78
141,53,73,79
125,57,77,84
126,61,61,89
110,67,61,91
99,76,59,88
89,84,54,85
76,86,58,88
68,88,51,86
60,89,50,85
54,92,45,82
41,95,50,77
38,99,46,70
37,100,39,66
29,104,47,62
31,104,42,59
30,106,46,59
27,109,52,56
29,111,51,53
30,113,53,49
33,114,55,47
35,114,55,46
39,113,57,45
42,111,57,44
45,110,60,43
50,112,60,38
53,109,58,37
57,108,57,39
62,106,54,40
68,102,51,41
73,100,49,44
81,97,40,45
86,93,37,50
93,91,31,52
96,88,28,55
103,88,24,54
107,88,23,53
105,85,27,52
103,84,33,53
101,85,36,50
101,86,34,48
102,86,34,46
100,88,38,47
97,89,39,49
92,91,41,46
90,96,41,44
86,102,44,43
84,101,47,48
78,108,51,47
74,111,54,49
68,117,58,49
62,120,55,48
54,122,66,52
47,124,67,53
40,124,71,56
37,126,69,58
34,128,69,63
25,126,71,69
24,125,70,75
19,124,69,81
21,127,67,79
23,125,62,82
19,119,65,87
23,119,64,87
22,117,66,88
32,107,53,90
36,108,55,86
52,102,48,85
65,86,56,97
78,85,57,94
97,75,54,88
99,68,65,95
114,58,76,96
118,50,81,102
124,47,81,100
133,44,83,97
143,44,84,92
156,36,83,94
158,36,87,91
171,35,76,84
188,29,62,80
198,31,51,75
205,29,49,67
209,27,48,64
208,27,53,61
206,25,57,57
203,25,59,53
197,24,64,52
191,26,63,49
186,25,65,51
180,24,66,51
173,25,69,54
167,25,70,54
161,29,71,55
155,31,70,55
149,35,68,53
139,40,72,48
136,45,68,46
129,50,63,43
121,52,62,47
112,56,62,48
107,58,55,50
96,60,55,52
86,59,50,54
84,60,46,55
75,63,46,49
73,63,43,51
60,64,47,48
59,63,43,50
55,56,45,54
53,54,47,56
52,54,47,57
50,53,48,61
55,59,48,56
54,62,54,57
53,65,68,57
59,64,65,56
60,67,73,56
65,68,78,58
69,67,87,64
77,69,84,63
84,71,84,62
103,71,72,61
117,72,68,58
132,73,61,60
148,67,57,63
175,68,48,63
189,66,52,62
200,61,57,62
209,55,60,64
214,53,65,61
216,45,71,62
221,37,76,68
219,31,79,67
222,27,77,65
217,21,81,69
216,20,79,71
212,15,79,73
208,16,78,69
201,17,82,68
198,17,82,66
192,19,84,66
184,25,84,61
176,30,87,62
167,37,87,62
161,47,86,56
158,57,77,51
142,63,80,48
130,68,79,55
119,72,74,57
113,79,68,60
104,87,67,60
91,96,56,59
77,93,53,63
72,97,50,61
65,101,45,59
60,107,39,53
54,109,36,53
50,113,35,49
43,114,34,48
43,116,27,44
41,119,24,41
38,119,26,41
34,120,27,41
31,119,29,41
29,120,31,40
26,120,33,42
27,120,35,44
25,120,37,47
26,121,40,46
26,123,44,47
28,125,47,47
29,128,50,47
33,133,51,44
33,139,55,42
36,148,57,35
40,151,58,35
43,154,65,34
47,157,64,36
52,161,67,40
58,160,71,51
70,162,72,56
80,163,65,61
89,163,67,64
100,165,62,69
108,165,63,73
117,165,65,79
127,163,61,79
138,163,60,82
146,163,57,75
158,159,57,76
168,144,58,82
177,139,57,80
185,136,57,76
191,133,58,72
196,128,60,66
198,119,64,70
197,109,74,77
198,101,75,77
197,95,78,74
192,84,82,88
187,74,85,97
180,69,86,97
176,69,90,101
169,68,89,101
166,70,89,99
161,73,86,101
155,89,85,89
148,89,77,87
141,104,78,79
134,105,75,80
128,113,73,72
119,122,66,65
115,129,64,59
109,126,60,60
106,125,59,63
99,118,56,69
95,118,54,65
89,110,56,67
91,111,56,64
86,101,55,65
89,99,50,63
92,95,45,60
95,94,43,58
91,84,47,60
98,82,40,59
97,79,44,56
101,79,41,55
101,73,43,54
102,70,45,53
105,68,45,49
108,64,44,51
109,64,46,51
112,64,45,50
115,61,47,50
118,61,48,50
119,60,53,49
121,62,53,48
122,63,58,47
123,66,62,45
126,68,63,46
125,68,65,48
132,71,65,48
136,70,67,51
139,71,70,52
142,72,76,54
145,70,77,56
142,66,88,58
140,64,93,58
140,61,95,60
141,60,97,62
145,57,93,62
146,56,92,64
140,54,81,65
132,50,101,71
132,43,107,78
127,37,114,83
123,41,109,84
109,38,114,84
108,46,119,87
103,45,115,91
100,56,113,91
96,60,113,93
76,66,114,91
60,71,109,94
53,84,105,87
48,90,100,89
44,93,101,92
47,98,87,89
44,105,85,86
43,111,83,84
45,114,77,80
48,116,71,76
50,120,69,80
51,120,66,76
57,121,57,73
62,122,57,68
65,120,53,64
69,116,52,63
74,113,50,63
79,109,48,62
85,107,47,61
89,105,43,57
91,99,46,59
97,95,46,59
104,90,43,61
106,85,44,61
107,79,45,63
118,77,39,60
121,76,42,61
123,74,42,61
128,72,43,59
134,71,40,60
138,69,41,60
142,67,41,61
146,65,42,62
150,66,42,62
154,65,44,65
159,66,44,63
161,66,46,63
167,68,50,63
170,70,51,62
175,71,52,60
176,72,55,62
178,75,55,61
182,75,56,62
183,71,57,68
185,70,59,72
187,65,58,80
185,59,61,83
182,54,63,84
175,47,67,90
168,38,71,98
158,31,70,106
149,25,74,110
137,21,75,115
128,20,71,115
111,26,81,115
104,26,79,120
95,35,79,111
86,46,85,105
76,47,82,101
71,51,87,107
46,56,97,100
43,56,98,105
49,67,86,97
40,80,89,88
41,85,87,82
43,90,84,74
47,97,82,72
45,104,84,65
50,111,84,55
56,117,79,50
66,114,69,49
74,115,65,49
82,110,65,49
88,110,63,48
95,108,57,49
101,106,58,50
108,103,57,50
116,92,58,59
121,89,57,59
126,87,51,60
132,84,51,58
136,82,49,59
143,79,52,61
149,75,53,62
152,75,50,61
159,70,52,63
162,71,49,62
166,68,52,64
170,65,51,64
172,65,51,65
175,62,52,67
177,60,53,69
177,57,58,72
175,57,62,73
176,56,61,77
176,56,64,80
172,55,69,82
172,52,69,83
169,49,68,86
165,49,70,86
156,46,73,93
148,42,75,100
142,39,73,104
128,43,79,107
123,47,74,105
111,46,74,103
102,47,70,103
96,49,67,104
84,58,64,92
76,65,60,89
62,70,69,85
56,80,75,77
48,86,63,74
48,92,57,69
45,93,56,68
44,98,53,63
45,100,49,61
43,102,50,62
41,104,52,58
44,105,54,58
44,104,55,58
54,106,49,56
62,108,45,56
69,110,43,53
78,110,38,55
85,108,36,58
92,109,37,57
102,110,35,55
109,113,33,53
114,109,36,55
119,111,39,54
128,110,39,56
136,108,37,56
141,108,38,55
149,104,44,58
154,99,47,61
160,101,50,60
166,93,54,66
170,85,57,74
174,83,58,78
178,73,60,83
176,53,65,99
177,51,64,100
177,45,65,100
178,38,59,108
177,39,62,112
176,37,63,112
170,38,65,110
164,35,65,110
161,35,59,111
153,35,59,114
148,36,54,118
141,38,52,117
130,40,56,116
123,39,56,116
115,40,60,112
110,42,57,116
98,36,67,112
96,45,66,107
91,44,70,109
90,43,68,107
91,46,65,106
93,47,63,104
96,50,60,97
92,54,69,93
97,55,62,89
103,58,57,83
108,61,58,77
116,65,53,72
115,69,56,64
117,73,56,60
120,75,55,57
116,77,60,54
129,81,52,52
126,81,58,51
124,81,60,51
125,83,64,47
128,83,60,46
135,83,52,42
133,83,56,46
133,83,50,47
133,82,52,49
130,83,52,49
127,83,54,48
122,84,59,50
121,82,59,51
118,83,68,53
110,87,75,50
107,90,69,49
103,94,58,44
98,97,58,45
