threshold,success
0.0,1.0
0.01,0.8032602868248224
0.02,0.7942802573381584
0.03,0.7899410266720279
0.04,0.786506500469106
0.05,0.7833902962069428
0.06,0.7804918911674038
0.07,0.7779955770004021
0.08,0.7754825090470446
0.09,0.7724668275030157
0.1,0.7694176383862753
0.11,0.766485725774025
0.12,0.763235491221016
0.13,0.7593988741455568
0.14,0.7555455032837421
0.15,0.7521612384398875
0.16,0.7479392842782469
0.17,0.7437675914756735
0.18,0.7398639592547915
0.19,0.7350221149979895
0.2,0.7304650851092347
0.21,0.725958316579547
0.22,0.7206473663047849
0.23,0.714967832730197
0.24,0.7096568824554349
0.25,0.7035585042219542
0.26,0.6976109100656749
0.27,0.6916130545503284
0.28,0.6854979225304919
0.29,0.6788801769199839
0.3,0.6717430639324488
0.31,0.6641703524996649
0.32,0.6566479024259483
0.33,0.6488238841978287
0.34,0.640597775097172
0.35000000000000003,0.632388419782871
0.36,0.6237434660233213
0.37,0.6145623911003887
0.38,0.6058336684090605
0.39,0.596351025331725
0.4,0.5871699504087924
0.41000000000000003,0.5766485725774025
0.42,0.5656580887280526
0.43,0.5543827905106554
0.44,0.5438781664656213
0.45,0.5318657016485726
0.46,0.520322342849484
0.47000000000000003,0.5084774158959925
0.48,0.4956942769065809
0.49,0.4826598311218335
0.5,0.46972590805522046
0.51,0.45568623508913014
0.52,0.442283206004557
0.53,0.4279252110977081
0.54,0.41293057230934194
0.55,0.39838828575258006
0.56,0.383745476477684
0.5700000000000001,0.36821471652593485
0.58,0.35196354376088995
0.59,0.33613121565473797
0.6,0.32004758075325024
0.61,0.3039304382790511
0.62,0.28860072376357054
0.63,0.27241656614394855
0.64,0.255729794933655
0.65,0.23962940624581155
0.66,0.22349550998525666
0.67,0.20838359469240048
0.68,0.19312089532234286
0.6900000000000001,0.17810950274762097
0.7000000000000001,0.16366773890899344
0.71,0.15009717196086317
0.72,0.13619152928561856
0.73,0.12332462136442836
0.74,0.11067551266586248
0.75,0.09836147969441093
0.76,0.08643278380914086
0.77,0.07653129607291248
0.78,0.06691462270473127
0.79,0.05763302506366439
0.8,0.04892105615869186
0.81,0.04138185229861949
0.8200000000000001,0.034295000670151454
0.8300000000000001,0.028380914086583567
0.84,0.023338024393512933
0.85,0.019049055086449537
0.86,0.015145422865567618
0.87,0.011576866371800026
0.88,0.009214582495644016
0.89,0.006701514542286556
0.9,0.004975874547647768
0.91,0.003367511057498995
0.92,0.002345530089800295
0.93,0.0015916097037930572
0.9400000000000001,0.0009549658222758343
0.9500000000000001,0.0005863825224500737
0.96,0.00031832194075861146
0.97,0.00025130679533574585
0.98,0.00015078407720144752
0.99,0.00013403029084573114
1.0,0.00013403029084573114
