sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
giraffe222,2390,0.07054559012386592,0.1410041841004184,0.06259374655583189,113.00353326848655,0.7882845188284519,all;large_or_deformable_object
star_mul,2160,0.09242757609094243,0.21064814814814814,0.08586314222441686,84.93007548232895,0.7833333333333333,all;similar_or_multiple_objects
fighter_mul,2000,0.13811386138613863,0.287,0.13165985024768115,67.92236898139554,0.6395,all;similar_or_multiple_objects
cup222,2010,0.1449731540318211,0.31592039800995025,0.1386190955420018,69.29358579702577,0.6064676616915423,all;small_rigid_object
star_motion,2122,0.20835938447756183,0.43920829406220546,0.20357612695055968,51.93750321911693,0.4448633364750236,all;fast_motion
dove_mul,1930,0.23182167957728417,0.35233160621761656,0.2270179496072011,65.15755413507516,0.5160621761658031,all;similar_or_multiple_objects
elephant222,2290,0.2375805266116131,0.47510917030567684,0.23329770135765598,52.303621537604535,0.4091703056768559,all;large_or_deformable_object
giraffe_motion,1500,0.24781518151815182,0.424,0.243169525722461,59.9834892200813,0.472,all;fast_motion;large_or_deformable_object
bike333,2001,0.28114160741411476,0.47226386806596704,0.27741498124615516,46.33443584097658,0.3818090954522739,all
bike222,1899,0.31298911881709496,0.5060558188520273,0.30939156749990576,58.33191216258055,0.37651395471300686,all
ship_motion,2301,0.3178428664248433,0.6849196001738375,0.3151081034490054,27.20703586488887,0.2572794437201217,all;fast_motion
bottle_mul222,1101,0.3545381786135017,0.5104450499545867,0.3519922701272067,45.11098528078683,0.24159854677565848,all;similar_or_multiple_objects;small_rigid_object
tower333,2401,0.3560768821571871,0.6684714702207414,0.35363276873799043,32.291721396176705,0.21282798833819241,all;large_or_deformable_object
truck_hdr,1969,0.38521841010916724,0.7059421025901473,0.38308104138001237,26.84842382726201,0.22955815134586086,all;high_dynamic_range
dove_motion,2202,0.45256337622863096,0.5127157129881925,0.4518279843014035,30.637883953331485,0.08764759309718438,all;fast_motion
whale_mul222,2171,0.4805514637138518,0.6490096729617688,0.4800917117968887,22.60493466346076,0.07231690465223399,all;similar_or_multiple_objects;large_or_deformable_object
giraffe_low,2267,0.49744723038691163,0.9453021614468461,0.49747710343868384,21811.18873803298,0.014997794441993825,all;low_event_density;large_or_deformable_object
airplane_mul222,2051,0.5000217232839813,0.9273525109702584,0.49999099467810443,11.250141079607342,0.035592393954168695,all;similar_or_multiple_objects
dove_mul222,1297,0.5186836339763505,0.582112567463377,0.5187760006467761,21.55372509962371,0.027756360832690823,all;similar_or_multiple_objects
dog_motion,2788,0.5557587681293237,0.8525824964131994,0.5562794632781956,12.574343916438554,0.012553802008608322,all;fast_motion
star_mul222,2036,0.5638701394697425,0.8870333988212181,0.5641147319239116,15.14411394015181,0.07907662082514735,all;similar_or_multiple_objects
star,1156,0.569581006543561,1.0,0.5702802696676118,4.9536195839513875,0.0017301038062283738,all
box_hdr,1948,0.5767225079797509,0.8490759753593429,0.5774004001787096,13.16010010500472,0.024127310061601643,all;high_dynamic_range;small_rigid_object
ship,967,0.6178135910798939,0.9958634953464323,0.6190746037490009,6.602638785522927,0.002068252326783868,all
cow_mul222,2231,0.6231810092708061,0.8614970865082923,0.62436694032499,13.223178329133072,0.02689376961004034,all;similar_or_multiple_objects
cup_low,1933,0.6257241347518094,0.9177444386963269,0.6268749471404803,9.97613342901734,0.0005173305742369374,all;low_event_density;small_rigid_object
truck,1131,0.6279031086132486,0.9991158267020336,0.6291350763547853,4.120263554333536,0.0008841732979664014,all
box_low,2084,0.6468377643906427,0.95489443378119,0.6481731914530835,10.783145414027182,0.0009596928982725527,all;low_event_density;small_rigid_object
tower,1144,0.6658415841584159,0.9982517482517482,0.6675587481855078,5.422500367704187,0.0,all;large_or_deformable_object
bike_low,1290,0.674748637654463,0.9829457364341085,0.6764968764074695,10.748221899047238,0.0,all;low_event_density
dog,642,0.6961999938311589,0.9984423676012462,0.6981185525038837,4.165940211452398,0.0,all
tank_low,2276,0.7222285058031286,1.0,0.7243968141784063,4.469307562716203,0.0,all;low_event_density
