threshold,success
0.0,1.0
0.01,0.6242630989819306
0.02,0.6129310804328127
0.03,0.6039656734715634
0.04,0.5944779062949737
0.05,0.5851500453067534
0.06,0.5762912424710837
0.07,0.5682106497521454
0.08,0.5605138318852939
0.09,0.5528063536058846
0.1,0.5458557646180907
0.11,0.5393102713074996
0.12,0.532892702947604
0.13,0.5260487180853899
0.14,0.5189382229092265
0.15,0.5124566920739833
0.16,0.506262992377805
0.17,0.4998134427802356
0.18,0.4936623847342892
0.19,0.4876179308139225
0.2,0.48179734555727305
0.21,0.47590213741271786
0.22,0.4697510793667715
0.23,0.46434625019988274
0.24,0.4586642503064869
0.25,0.453611214754011
0.26,0.4482170459996802
0.27,0.44318533127232024
0.28,0.43810031448217046
0.29,0.43318586429294814
0.3,0.4284206598795373
0.31,0.4237940408293801
0.32,0.4190288364159693
0.33,0.4148286338681307
0.34,0.41075635627098767
0.35000000000000003,0.40618303928362026
0.36,0.4019082138478759
0.37,0.3976973508874794
0.38,0.3935504504024306
0.39,0.389339587442034
0.4,0.38460636426629713
0.41000000000000003,0.3801822930547412
0.42,0.37584350514364906
0.43,0.3711955652683759
0.44,0.3669740418954214
0.45,0.3624540269708438
0.46,0.35816854112254143
0.47000000000000003,0.3530728639198337
0.48,0.34797718671712596
0.49,0.34309471776557754
0.5,0.3383401737647247
0.51,0.33356430893875594
0.52,0.3287884441127872
0.53,0.32327701082031873
0.54,0.3176163317520388
0.55,0.3116571611321358
0.56,0.30562336762432707
0.5700000000000001,0.30004797185651083
0.58,0.2938649325728906
0.59,0.28756462875113264
0.6,0.2814668727679761
0.61,0.2750812856457545
0.62,0.2686104152230691
0.63,0.2618517136613187
0.64,0.254869143435851
0.65,0.2478439315601514
0.66,0.24073343638398806
0.67,0.233537657907361
0.68,0.22643782314375566
0.6900000000000001,0.21842119290016523
0.7000000000000001,0.21018069399285752
0.71,0.20133255156974575
0.72,0.19298544853685837
0.73,0.1840413624007249
0.74,0.1753957678162145
0.75,0.16578007568892916
0.76,0.1564522147007089
0.77,0.1462715207078514
0.78,0.13629337455359522
0.79,0.1260487180853899
0.8,0.11546292841532968
0.81,0.10569799051223282
0.8200000000000001,0.09566654229518683
0.8300000000000001,0.08570971696604658
0.84,0.07583817493737008
0.85,0.06619050157241085
0.86,0.0564895261446618
0.87,0.04701241938063003
0.88,0.038249560257981985
0.89,0.03022226960183359
0.9,0.022941207824742817
0.91,0.017195245455999146
0.92,0.012152870316081232
0.93,0.008027290656148394
0.9400000000000001,0.004733223175736901
0.9500000000000001,0.0025798198390277706
0.96,0.0012792495069559192
0.97,0.0005223602153403337
0.98,8.528330046372794e-05
0.99,1.0660412557965993e-05
1.0,0.0
