80	97	14	44
73	107	22	35
75	111	19	27
73	107	17	32
77	106	14	31
77	99	17	37
80	97	16	39
82	97	16	39
86	96	15	38
88	97	14	38
93	94	14	39
96	95	13	39
100	94	14	39
104	96	13	37
109	92	13	39
114	95	12	37
119	93	13	38
122	91	13	39
126	91	13	39
131	90	13	39
135	90	14	38
138	90	15	37
142	88	16	37
146	85	17	38
145	85	19	36
149	84	19	36
150	81	20	36
151	79	22	36
152	77	25	35
153	76	24	34
155	74	24	36
155	74	24	36
153	73	26	36
153	71	25	36
152	72	26	37
151	70	25	37
149	73	25	38
145	74	25	37
143	74	24	39
135	74	26	39
131	74	26	41
128	74	27	42
120	76	26	43
113	77	24	42
108	79	23	44
100	81	23	43
94	82	21	44
88	84	20	42
79	86	20	40
74	88	20	41
74	87	17	41
65	88	16	42
59	102	17	32
53	104	16	31
49	102	17	33
44	100	18	35
41	91	22	41
38	92	23	42
37	92	23	43
34	92	23	41
34	96	20	38
34	96	21	37
34	95	22	37
38	94	21	36
38	95	21	36
41	95	19	35
45	94	18	36
51	92	17	35
54	93	16	36
58	93	16	33
65	90	15	35
72	89	13	36
77	89	13	34
82	90	15	33
87	89	16	34
93	88	16	33
99	88	15	34
104	88	15	31
110	88	14	32
115	87	16	32
119	85	16	31
123	84	16	31
128	85	17	30
129	83	18	29
134	82	17	29
137	80	19	28
139	79	18	27
140	77	19	27
141	76	21	26
141	72	21	29
141	72	23	28
142	71	22	29
143	71	23	29
140	69	22	31
139	68	24	30
137	69	23	30
138	69	21	31
134	71	22	31
131	71	21	34
128	73	20	34
124	75	21	35
120	76	20	36
118	79	19	36
109	83	21	38
106	85	16	39
98	88	15	37
93	92	14	36
83	97	14	35
78	101	12	34
70	109	12	27
66	106	12	34
60	113	12	28
54	113	14	30
48	113	15	31
44	113	14	30
39	113	16	30
37	105	17	37
35	104	20	38
34	104	22	38
34	106	20	36
33	105	19	34
34	105	19	34
38	103	17	34
40	103	17	34
42	105	16	32
45	103	16	33
50	101	13	35
55	102	13	32
60	99	12	35
63	99	12	33
71	96	12	35
73	97	13	33
81	96	13	34
86	95	12	33
92	95	11	31
98	95	12	31
103	94	12	28
105	93	14	29
110	90	14	30
115	88	15	29
119	87	15	28
123	86	16	28
123	84	18	29
129	79	16	28
133	79	17	27
133	77	20	27
137	75	20	27
140	74	20	27
142	70	20	27
143	69	20	28
142	66	23	29
144	64	21	29
146	63	21	30
145	63	23	32
144	63	24	30
143	62	24	34
142	62	23	34
142	63	22	34
140	65	23	35
137	67	23	36
137	66	22	38
132	70	22	39
129	71	22	40
117	71	24	42
117	74	21	42
110	76	20	43
106	75	20	45
100	78	19	43
93	78	20	47
85	79	22	48
78	81	22	49
70	82	22	48
68	82	21	51
58	85	24	51
53	88	24	51
47	89	24	52
42	89	24	54
38	91	26	55
34	91	26	56
31	92	25	55
29	96	27	53
28	95	25	54
25	111	24	42
28	106	24	46
26	110	24	45
30	104	24	55
32	111	24	49
33	109	25	52
40	109	22	53
42	118	25	47
49	111	25	55
56	113	25	57
61	115	25	55
69	120	26	53
81	118	24	57
90	122	24	52
103	125	22	47
112	125	21	46
126	130	21	37
133	134	20	35
149	127	19	35
158	115	21	45
165	115	22	39
177	104	21	44
183	100	22	44
190	84	24	51
196	82	23	50
202	79	25	45
205	68	28	49
210	59	29	49
212	53	30	48
211	48	33	47
216	43	31	46
217	38	33	48
218	31	33	49
216	25	35	52
214	17	37	53
215	17	36	51
216	16	34	48
216	16	34	46
213	14	35	47
211	12	33	50
207	12	34	49
203	13	32	48
200	14	31	48
196	15	30	49
190	14	31	51
183	16	31	53
177	15	30	55
170	18	29	54
162	18	27	59
153	21	25	58
143	22	22	61
132	26	21	62
122	31	23	59
111	37	21	58
95	38	22	62
83	44	24	60
73	43	22	64
62	49	23	64
49	48	23	67
37	50	27	70
28	52	26	68
17	57	25	65
10	58	24	65
2	65	22	60
0	62	17	63
0	77	10	48
0	79	10	31
0	60	10	19
0	43	10	14
0	51	10	16
0	48	10	16
0	48	10	17
0	50	13	12
0	66	10	16
0	50	10	15
0	50	10	15
0	49	10	14
0	49	10	14
0	44	10	13
0	46	10	14
0	35	14	14
0	12	12	19
5	1	15	21
11	0	15	23
15	0	18	27
25	0	14	21
35	0	15	22
43	0	15	20
46	21	14	25
54	50	17	22
70	67	17	34
83	95	25	37
95	104	39	56
106	110	48	65
125	108	45	68
144	83	44	89
158	86	47	78
