threshold,success
0.0,1.0
0.01,0.8109000134030291
0.02,0.8080518697225573
0.03,0.8049859268194612
0.04,0.802338828575258
0.05,0.7997252379037663
0.06,0.796491757137113
0.07,0.7933252915158826
0.08,0.789522182013135
0.09,0.7856520573649645
0.1,0.782552606889157
0.11,0.7798552472858866
0.12,0.7773756869052406
0.13,0.7749798954563731
0.14,0.7725170888620828
0.15,0.7700207746950811
0.16,0.7672396461600322
0.17,0.7647265782066747
0.18,0.7623978019032301
0.19,0.7597339498726712
0.2,0.756383192601528
0.21,0.7531999731939418
0.22,0.7498492159227985
0.23,0.7468335343787696
0.24,0.7434325157485592
0.25,0.7398807130411473
0.26,0.7360440959656882
0.27,0.7325928159764107
0.28,0.7287394451145959
0.29,0.7248693204664254
0.3,0.7200107224232677
0.31,0.7156882455434929
0.32,0.7109134164321137
0.33,0.7060380646026002
0.34,0.7012967430639324
0.35000000000000003,0.6960863155073046
0.36,0.6908758879506769
0.37,0.6852633695215119
0.38,0.6794162980833668
0.39,0.6736362417906447
0.4,0.667772416566144
0.41000000000000003,0.6612551936737703
0.42,0.6549055086449538
0.43,0.6481704865299558
0.44,0.6404637448063263
0.45,0.632271143278381
0.46,0.6243633561184828
0.47000000000000003,0.6155843720680874
0.48,0.6070902023857392
0.49,0.5975572979493365
0.5,0.5880914086583567
0.51,0.5781396595630612
0.52,0.5674842514408256
0.53,0.5570969039002814
0.54,0.5454195148103471
0.55,0.5338258946521914
0.56,0.5219307063396328
0.5700000000000001,0.5097171960863155
0.58,0.4971015949604611
0.59,0.48391636509851227
0.6,0.47053008980029487
0.61,0.45700978421123173
0.62,0.4428695885270071
0.63,0.4290644685698968
0.64,0.4152593486127865
0.65,0.40031497118348747
0.66,0.38503551802707414
0.67,0.3691194209891435
0.68,0.3529017557968101
0.6900000000000001,0.3360809542956708
0.7000000000000001,0.32026537997587456
0.71,0.3032435330384667
0.72,0.2864897466827503
0.73,0.26906580887280523
0.74,0.25211097708082025
0.75,0.2348545771344324
0.76,0.21796676048787025
0.77,0.20076062190054952
0.78,0.18382254389492025
0.79,0.16676718938480095
0.8,0.14956105079748022
0.81,0.13342715453692536
0.8200000000000001,0.11771210293526337
0.8300000000000001,0.10301903230130009
0.84,0.08834271545369253
0.85,0.07510722423267659
0.86,0.06219005495241925
0.87,0.05041214314435062
0.88,0.03942165929500067
0.89,0.03037461466291382
0.9,0.022047982844122772
0.91,0.01527945315641335
0.92,0.010638654335879908
0.93,0.006869052405843721
0.9400000000000001,0.003803109502747621
0.9500000000000001,0.0019601930036188178
0.96,0.0010387347540544163
0.97,0.0005528749497386409
0.98,0.0002010454362685967
0.99,0.00013403029084573114
1.0,0.00013403029084573114
