threshold,success
0.0,1.0
0.01,0.43189595437343425
0.02,0.424135174031235
0.03,0.4179734555727307
0.04,0.4120356057779436
0.05,0.40356057779436066
0.06,0.39753744469910984
0.07,0.3920366718191994
0.08,0.38684505090347
0.09,0.381823996588668
0.1,0.37716539630083684
0.11,0.3723149085869623
0.12,0.36838121635307286
0.13,0.36496988433452376
0.14,0.3615159106657428
0.15,0.3582111827727733
0.16,0.3552369276691008
0.17,0.3519535206012473
0.18,0.3490965300357124
0.19,0.3462928415329673
0.2,0.34349981344278024
0.21,0.34061084163957145
0.22,0.33804168221310166
0.23,0.3352912957731464
0.24,0.3325302489206332
0.25,0.3295559938169607
0.26,0.32646447417515057
0.27,0.32319172751985503
0.28,0.31983369756409574
0.29,0.316305101007409
0.3,0.31279782527583816
0.31,0.3095250786205426
0.32,0.30654016310431215
0.33,0.30325675603645863
0.34,0.300005330206279
0.35000000000000003,0.2968391876765631
0.36,0.29365172432173126
0.37,0.2905069026171313
0.38,0.2876072704013645
0.39,0.2844517882842066
0.4,0.2814029102926283
0.41000000000000003,0.27830073023826024
0.42,0.27534779595970366
0.43,0.27252278663184265
0.44,0.26967645647886573
0.45,0.26708597622728
0.46,0.26430360854965085
0.47000000000000003,0.2616065241724855
0.48,0.2586855711316028
0.49,0.25544480571398115
0.5,0.2525025318479825
0.51,0.24870742497734663
0.52,0.2459890197750653
0.53,0.24286551889558125
0.54,0.2395927722402857
0.55,0.23608549650871488
0.56,0.23202387932412985
0.5700000000000001,0.22811150791535634
0.58,0.22412451361867705
0.59,0.220062896434092
0.6,0.21576675017323171
0.61,0.21120409359842227
0.62,0.20622568093385213
0.63,0.2015990618836949
0.64,0.1968018762326102
0.65,0.19205799264431533
0.66,0.18695165502904962
0.67,0.18157880709983476
0.68,0.17622727999573584
0.6900000000000001,0.17095037577954267
0.7000000000000001,0.1650231863973136
0.71,0.15957571558019296
0.72,0.15359522413517404
0.73,0.14728425990085817
0.74,0.14063216246468738
0.75,0.13431053781781355
0.76,0.12711475934118652
0.77,0.12020681200362454
0.78,0.11340546879164223
0.79,0.10615638825222536
0.8,0.0988113639997868
0.81,0.09129577314642076
0.8200000000000001,0.08383348435584458
0.8300000000000001,0.07631789350247854
0.84,0.0679921112947071
0.85,0.06017802888971803
0.86,0.052310644421939126
0.87,0.044773732743457174
0.88,0.037588614679388094
0.89,0.03064868610415223
0.9,0.02445498640797399
0.91,0.018772986514578115
0.92,0.013719950962102233
0.93,0.009466446351473801
0.9400000000000001,0.005724641543627738
0.9500000000000001,0.003038217579020308
0.96,0.001513778583231171
0.97,0.0005650018655721977
0.98,0.00010660412557965994
0.99,2.1320825115931986e-05
1.0,0.0
