sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
giraffe_motion,1500,0.18714191419141918,0.33866666666666667,0.18086663058096883,80.85967356419602,0.6333333333333333,all;fast_motion;large_or_deformable_object
giraffe222,2390,0.23507601806205722,0.48577405857740585,0.23039954625375475,79.36509147757278,0.44393305439330544,all;large_or_deformable_object
cup222,2010,0.2525146544505196,0.46417910447761196,0.24780140232884243,57.65261363923262,0.4980099502487562,all;small_rigid_object
fighter_mul,2000,0.26922772277227713,0.517,0.2648801635497295,46.93401040600085,0.446,all;similar_or_multiple_objects
dove_mul,1930,0.3281947365721028,0.5569948186528497,0.3248096573123728,55.36211936375551,0.38238341968911915,all;similar_or_multiple_objects
elephant222,2290,0.4149336331013014,0.6868995633187773,0.41275108607301414,41.55698312515667,0.2816593886462882,all;large_or_deformable_object
ship_motion,2301,0.4805616154835822,0.9539330725771403,0.4802785841836028,7.8406683755028,0.01694915254237288,all;fast_motion
bike333,2001,0.48790456257020004,0.9020489755122438,0.48764205025767565,10.495327816118694,0.029985007496251874,all
bike222,1899,0.49856881422739435,0.8746708794102159,0.49818365979194207,23.577032987327453,0.08952080042127436,all
star_mul,2160,0.5103960396039604,0.9782407407407407,0.5104543575844005,7.671566175467374,0.011574074074074073,all;similar_or_multiple_objects
tower333,2401,0.5381874713918705,0.9158683881715952,0.5382709753263887,14.53744011200416,0.061640982923781756,all;large_or_deformable_object
star_motion,2122,0.5435699554875375,0.9533459000942507,0.5438880797963929,10.612120608855369,0.03817153628652215,all;fast_motion
bottle_mul222,1101,0.5444555354718034,0.7838328792007266,0.544470797883238,23.788591019930156,0.10899182561307902,all;similar_or_multiple_objects;small_rigid_object
giraffe_low,2267,0.5556739617499465,0.9761799735333039,0.5561801878244571,21808.949316730424,0.008381120423467137,all;low_event_density;large_or_deformable_object
truck_hdr,1969,0.5752279138528377,0.9908583037074657,0.5759611095295866,8.07023783576702,0.0015236160487557136,all;high_dynamic_range
airplane_mul222,2051,0.583651539215355,0.9795221843003413,0.5844598969448452,7.561512700315455,0.01803998049731838,all;similar_or_multiple_objects
star_mul222,2036,0.6000505748020774,0.8929273084479371,0.6007958838459151,14.180623703539984,0.07170923379174853,all;similar_or_multiple_objects
whale_mul222,2171,0.6080603454173147,0.8968217411331184,0.6090376353949081,12.352397007983628,0.018885306310456013,all;similar_or_multiple_objects;large_or_deformable_object
dove_motion,2202,0.6342613825415238,0.8265213442325159,0.6356509146215301,12.881766114366332,0.0009082652134423251,all;fast_motion
star,1156,0.6347853643495837,1.0,0.6361829067603533,4.376734159278898,0.0,all
box_hdr,1948,0.6369874153739812,0.9548254620123203,0.6383878388970493,9.391015040989329,0.004106776180698152,all;high_dynamic_range;small_rigid_object
bike_low,1290,0.6422749251669351,0.9953488372093023,0.6436975114462995,11.862809350149048,0.0,all;low_event_density
ship,967,0.6440763000808871,0.9989658738366081,0.645549282814727,5.9839443386405575,0.0,all
dog_motion,2788,0.6530356407233262,0.9720229555236729,0.6545289637325985,8.539084457559266,0.0010760401721664275,all;fast_motion
truck,1131,0.6622282917946967,1.0,0.6638396020602622,3.963747726299998,0.0,all
cup_low,1933,0.668693304922836,0.9896533885152613,0.6704122953298334,8.823070393804906,0.0,all;low_event_density;small_rigid_object
dove_mul222,1297,0.6936647404139026,0.9020817270624518,0.6955862896665456,10.135746196019213,0.0,all;similar_or_multiple_objects
box_low,2084,0.6959626384903367,0.9932821497120922,0.6979230168039919,9.034765046717851,0.0,all;low_event_density;small_rigid_object
tower,1144,0.7171207505365921,1.0,0.7193558739141103,4.963344046954393,0.0,all;large_or_deformable_object
dog,642,0.7446099750161933,1.0,0.7471219955083761,3.661781785598624,0.0,all
cow_mul222,2231,0.7515122198010925,0.9919318691169879,0.754041455472377,6.196486065271009,0.0,all;similar_or_multiple_objects
tank_low,2276,0.7748742800466338,1.0,0.777577183856282,3.4241372598716926,0.0,all;low_event_density
