37	146	62	70
0	89	119	144
10	125	85	134
0	106	94	137
33	125	64	110
12	129	86	108
45	140	54	91
27	142	71	87
38	141	60	99
46	140	53	83
47	141	54	87
47	139	55	88
53	139	51	84
40	144	64	82
57	137	52	81
66	137	46	72
79	138	39	66
88	136	34	62
94	135	34	61
102	133	31	59
115	133	24	58
120	132	25	55
122	127	29	56
127	127	29	54
132	124	31	56
141	121	28	56
144	117	30	54
150	111	32	57
156	106	31	55
161	102	31	54
166	98	30	51
170	94	30	49
173	88	31	46
177	80	32	47
180	73	32	46
183	67	32	45
185	63	32	42
187	58	32	42
188	55	32	42
187	51	35	41
185	46	44	43
187	48	44	42
190	49	39	40
184	49	42	41
182	50	47	41
178	53	49	42
176	58	54	45
171	63	52	45
166	68	54	47
161	73	61	48
156	79	67	54
149	86	70	56
140	90	75	61
132	96	79	61
127	104	79	58
119	110	83	55
113	119	81	57
106	125	83	50
106	129	76	48
97	135	76	50
86	141	77	51
71	146	85	51
62	149	80	52
56	145	68	64
47	154	80	52
39	156	87	46
34	156	87	48
27	156	87	48
7	146	102	60
0	132	102	76
2	123	94	85
4	122	87	87
2	120	86	88
0	116	85	88
1	117	80	81
3	112	75	76
5	107	70	82
7	107	73	77
1	111	84	81
4	106	88	94
6	104	90	91
10	104	91	89
14	102	93	89
17	99	96	89
22	95	96	89
27	94	99	90
31	88	103	95
41	91	102	89
49	92	104	85
64	78	104	90
74	72	106	93
84	70	107	95
91	64	109	97
103	56	108	103
113	56	107	102
124	56	108	97
133	66	107	86
144	66	107	80
156	60	105	81
166	51	103	84
176	43	98	84
190	37	92	85
200	29	84	87
207	24	78	86
209	20	73	88
214	14	69	88
216	12	54	90
215	10	48	94
216	6	46	93
217	4	42	92
216	5	40	91
213	5	42	88
209	7	45	85
206	9	47	84
201	14	49	81
196	17	53	78
191	24	57	75
186	32	61	68
179	41	61	62
170	53	66	55
166	64	61	50
159	77	55	46
151	85	54	45
141	98	53	38
131	107	49	37
123	117	40	40
114	123	35	48
104	122	32	44
92	136	33	36
83	141	30	40
77	147	28	39
67	152	33	34
38	171	37	38
36	169	40	35
28	172	45	35
20	177	47	37
13	181	48	40
4	181	53	39
0	181	51	38
0	183	49	39
0	182	45	40
0	179	38	39
0	180	37	40
0	174	33	43
0	174	35	50
0	175	38	55
0	174	40	55
0	172	44	56
0	167	50	60
0	166	55	61
2	163	61	66
2	160	72	67
3	160	80	63
3	157	90	62
6	154	102	63
11	152	111	62
29	148	111	63
54	144	108	61
77	138	103	62
102	132	92	62
102	144	102	52
121	145	115	53
120	132	120	50
125	121	124	54
127	115	140	58
174	114	99	54
189	104	97	52
199	97	94	51
209	92	92	49
217	87	88	47
222	85	85	42
223	82	83	37
225	78	80	34
229	76	77	31
230	73	81	32
233	68	75	38
234	67	77	40
233	68	77	41
233	69	66	50
232	72	64	53
232	76	69	48
227	81	76	46
223	85	78	47
218	89	81	46
211	94	87	43
205	99	91	36
198	102	95	33
192	103	94	41
187	105	93	50
181	112	90	54
176	114	85	61
171	115	81	57
166	119	80	70
156	127	83	59
115	112	118	87
128	139	95	65
122	151	93	61
117	156	92	64
114	161	89	63
109	166	89	64
102	169	84	61
92	170	84	64
89	171	79	73
79	168	80	83
73	163	75	92
73	161	70	95
73	158	67	98
76	157	63	97
74	153	66	100
70	151	72	103
71	149	77	101
75	155	82	95
80	166	87	93
84	165	97	94
100	173	103	86
102	173	117	79
112	173	122	72
118	171	132	66
133	167	136	64
149	162	137	61
167	155	131	62
171	147	140	60
182	138	141	57
201	130	130	52
218	126	121	51
229	119	113	51
237	115	107	49
247	111	98	46
255	107	90	43
263	101	82	44
270	95	75	44
276	90	69	43
281	87	64	42
282	85	63	40
284	83	61	38
285	84	59	34
283	83	62	32
280	83	62	31
276	83	64	31
272	83	64	30
267	83	62	31
262	83	61	30
258	85	60	31
252	86	60	33
245	91	58	34
238	88	55	40
232	90	54	42
225	92	53	43
217	95	51	45
210	98	47	48
203	101	46	49
196	103	42	46
188	104	40	48
181	109	38	47
175	110	34	51
165	118	33	52
157	120	30	50
151	123	28	48
147	125	23	48
135	125	25	49
126	127	26	59
118	127	21	61
105	133	28	60
102	132	23	61
96	134	19	61
91	135	18	60
83	137	21	61
77	138	22	58
72	139	24	57
65	143	26	52
59	145	28	48
52	143	30	47
47	145	35	44
41	146	38	44
35	146	47	42
36	146	50	43
37	146	52	45
40	145	55	47
48	144	55	49
58	143	55	48
69	144	54	50
84	141	53	53
104	135	45	58
120	131	52	57
146	130	49	53
165	132	44	50
184	132	44	46
204	133	39	43
218	134	38	42
234	133	36	44
244	132	37	45
250	130	40	44
260	129	38	44
269	126	37	45
278	124	32	49
286	121	29	51
289	120	27	52
289	119	30	50
291	115	31	50
293	111	28	53
295	106	26	58
296	102	26	59
296	98	25	59
293	97	26	61
284	90	43	62
282	76	63	76
274	82	36	65
272	81	21	62
263	82	28	61
260	78	28	61
253	76	30	62
246	74	37	62
238	73	44	62
229	73	50	60
219	74	55	59
209	76	58	57
199	79	65	52
190	80	72	48
181	84	78	43
169	87	83	41
160	93	85	37
152	97	83	34
138	100	86	32
130	102	86	33
125	105	83	34
122	106	77	37
110	107	80	43
102	110	79	43
94	110	78	51
81	116	78	46
90	115	66	37
70	115	77	37
63	113	72	54
56	111	73	52
50	105	73	47
41	91	76	60
43	89	70	58
41	88	68	55
41	82	69	61
46	79	63	63
55	82	58	59
54	74	65	56
66	65	59	58
74	49	61	67
89	44	54	68
94	40	62	69
97	35	70	74
102	27	79	76
110	23	85	78
114	18	92	87
125	16	94	90
135	14	94	92
148	13	97	90
163	12	95	88
176	13	96	84
192	15	90	79
204	15	87	76
216	16	84	73
228	16	80	70
238	16	77	68
247	15	73	65
255	16	64	64
262	14	60	63
269	13	57	63
275	10	52	64
280	8	51	66
284	5	49	66
285	3	49	65
286	1	51	65
285	0	57	63
285	0	48	62
289	3	34	59
290	2	36	58
290	3	35	57
290	4	35	57
288	5	35	55
286	6	38	57
283	13	44	50
279	18	42	49
275	23	40	50
271	27	38	50
266	26	40	49
255	26	38	57
242	29	43	61
224	34	52	63
203	40	64	68
180	45	77	70
159	56	84	70
139	61	96	72
129	68	96	77
122	76	90	80
110	81	90	81
90	86	95	79
71	90	106	84
59	94	104	83
28	95	124	106
49	93	93	95
16	74	121	115
35	82	92	110
29	84	93	116
19	83	98	105
15	82	95	144
7	55	101	144
14	58	92	150
18	62	91	116
39	77	69	87
48	80	62	81
59	81	57	70
72	86	43	59
79	75	44	57
92	75	36	52
100	72	38	50
118	70	25	47
117	68	28	48
119	65	34	46
133	61	38	42
145	60	36	39
155	59	38	35
163	56	36	35
172	54	33	36
183	52	32	34
193	50	29	35
206	47	27	37
217	47	24	38
236	46	23	37
242	49	21	38
251	49	21	40
260	46	23	42
265	48	24	44
272	48	24	46
280	54	22	46
286	61	22	48
286	59	28	52
292	60	29	58
296	63	30	63
300	70	29	65
302	70	28	72
302	75	30	76
304	76	31	79
303	78	31	83
301	86	34	81
295	95	40	82
289	100	52	82
284	109	59	74
277	116	63	71
272	120	73	65
261	128	84	60
248	136	94	61
232	144	100	60
219	150	97	60
204	153	100	57
191	155	98	56
176	159	99	48
159	160	94	45
149	157	88	46
136	153	76	48
118	151	70	48
107	146	64	51
98	141	52	50
91	135	47	44
72	129	47	40
66	131	35	37
60	126	33	35
58	121	32	34
59	115	30	36
53	107	37	35
54	102	38	35
53	97	42	37
