threshold,success
0.0,1.0
0.01,0.8479091274628066
0.02,0.8212035920117947
0.03,0.8112350891301434
0.04,0.8024728588661038
0.05,0.7942635035518028
0.06,0.787629004154939
0.07,0.7816814099986596
0.08,0.7766217665192333
0.09,0.7720479828441228
0.1,0.7676249832462136
0.11,0.7644082562659161
0.12,0.7613590671491757
0.13,0.7585946924004825
0.14,0.7562491623106822
0.15,0.7541549390162177
0.16,0.7519266854309073
0.17,0.74976544699102
0.18,0.7475371934057097
0.19,0.7452251708886208
0.2,0.7425110574989948
0.21,0.7396964213912344
0.22,0.7374514140195684
0.23,0.7341509181074923
0.24,0.730917437340839
0.25,0.7275666800696957
0.26,0.7245007371665997
0.27,0.7215520707679935
0.28,0.7180840369923602
0.29,0.7143646964213912
0.3,0.7102935263369522
0.31,0.7060715721753116
0.32,0.7017658490818925
0.33,0.6973763570566948
0.34,0.6922832060045571
0.35000000000000003,0.6872570700978421
0.36,0.6819628736094357
0.37,0.6767356922664522
0.38,0.6708718670419515
0.39,0.6646562123039808
0.4,0.658256265916097
0.41000000000000003,0.6519735960327034
0.42,0.6450207746950811
0.43,0.6374480632622973
0.44,0.6292722155207077
0.45,0.6204764776839565
0.46,0.6112618951883125
0.47000000000000003,0.6023488808470714
0.48,0.5924138855381316
0.49,0.5820097842112317
0.5,0.5716894518161104
0.51,0.5598277710762632
0.52,0.5480833668409061
0.53,0.5362384398874146
0.54,0.523924406915963
0.55,0.5107056694813028
0.56,0.49706808738774966
0.5700000000000001,0.48331322878970645
0.58,0.46960863155073046
0.59,0.4549155609167672
0.6,0.4392675244605281
0.61,0.4241723629540276
0.62,0.40751909931644553
0.63,0.3908993432515749
0.64,0.3732240986462941
0.65,0.35497922530491893
0.66,0.33648304516820804
0.67,0.31803712639056425
0.68,0.29984251440825627
0.6900000000000001,0.2819997319394183
0.7000000000000001,0.2637716123843989
0.71,0.24574453826564804
0.72,0.2269970513336014
0.73,0.20917102265111914
0.74,0.19116070231872404
0.75,0.17420587052673905
0.76,0.15870861814770137
0.77,0.14259147567350222
0.78,0.1277476209623375
0.79,0.11349014877362285
0.8,0.09973529017557968
0.81,0.08701916633159094
0.8200000000000001,0.07455434928293794
0.8300000000000001,0.0640832328106152
0.84,0.05388017691998392
0.85,0.04401219675646696
0.86,0.0355682884331859
0.87,0.028112853504892104
0.88,0.021528615467095565
0.89,0.016184157619622035
0.9,0.012096233748827234
0.91,0.008745476477683957
0.92,0.005813563865433588
0.93,0.0037528481436804716
0.9400000000000001,0.0022785149443774293
0.9500000000000001,0.0014575794129473262
0.96,0.0008209355314301032
0.97,0.0004523522316043426
0.98,0.0002010454362685967
0.99,0.00013403029084573114
1.0,0.00013403029084573114
