sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
star_mul,2160,0.061500733406673995,0.17407407407407408,0.05729219275461485,53.53356860821318,0.9087962962962963,all;similar_or_multiple_objects
giraffe222,2390,0.1523841087037574,0.3058577405857741,0.14642226014157256,92.82128820916904,0.5983263598326359,all;large_or_deformable_object
cup222,2010,0.18217821782178217,0.3199004975124378,0.1760534450546416,78.08937979296483,0.6393034825870647,all;small_rigid_object
giraffe_motion,1500,0.19473927392739276,0.37,0.19022740378292122,57.68664163723811,0.6093333333333333,all;fast_motion;large_or_deformable_object
fighter_mul,2000,0.19566336633663364,0.3825,0.189931850807969,74.30988727517924,0.5785,all;similar_or_multiple_objects
star_motion,2122,0.20497662395834307,0.34213006597549483,0.2012042413756921,61.928051685947544,0.647502356267672,all;fast_motion
dove_mul,1930,0.2412917457548864,0.35958549222797925,0.2362326340785326,73.6257384124549,0.5512953367875648,all;similar_or_multiple_objects
bike222,1899,0.30904749242696783,0.4755134281200632,0.3054868894055745,64.12018161694766,0.45602948920484465,all
dove_motion,2202,0.356192839992446,0.4137148047229791,0.35465507524022144,44.70502233665586,0.3692098092643052,all;fast_motion
bike333,2001,0.37544099237509954,0.5977011494252874,0.3739067292406906,29.583022323493733,0.37681159420289856,all
ship_motion,2301,0.42102658766528545,0.8900478053020426,0.4199460618005851,14.97091450327805,0.08561495002172968,all;fast_motion
star_mul222,2036,0.44206753681262023,0.7038310412573674,0.44045903292651784,36.651838694357096,0.22986247544204322,all;similar_or_multiple_objects
elephant222,2290,0.4470318647585283,0.7502183406113537,0.44561517212837665,28.678124349327415,0.20262008733624454,all;large_or_deformable_object
airplane_mul222,2051,0.47460065362947806,0.8210628961482204,0.47391350091945456,18.417735618847303,0.1599219892735251,all;similar_or_multiple_objects
bottle_mul222,1101,0.49683006447783734,0.7320617620345141,0.4961401172792439,29.997971300461064,0.1553133514986376,all;similar_or_multiple_objects;small_rigid_object
ship,967,0.49917577073115793,0.7900723888314375,0.49832652297468055,33.258550370898234,0.1892450879007239,all
tower333,2401,0.5363854169673526,0.9083715118700542,0.5365419301337263,13.793203459244962,0.05664306538942107,all;large_or_deformable_object
giraffe_low,2267,0.5410648696100311,0.9505955006616674,0.541371595703719,21809.825107175988,0.019850022055580063,all;low_event_density;large_or_deformable_object
whale_mul222,2171,0.5882902891855284,0.8341777982496545,0.5888450074451714,20.04783650786755,0.07001381851681253,all;similar_or_multiple_objects;large_or_deformable_object
truck_hdr,1969,0.5896142686894386,0.994413407821229,0.5904549173666609,7.772661869030424,0.0045708481462671405,all;high_dynamic_range
box_low,2084,0.6261711103931891,0.958253358925144,0.6273652495818706,11.656333256042695,0.0009596928982725527,all;low_event_density;small_rigid_object
box_hdr,1948,0.6300801024660989,0.938911704312115,0.6314096762594598,10.297822480704177,0.005646817248459959,all;high_dynamic_range;small_rigid_object
bike_low,1290,0.6366566889247063,0.951937984496124,0.6380121592942355,13.037778499857641,0.0,all;low_event_density
cup_low,1933,0.6399737749253459,0.9870667356440765,0.6413039033802642,9.80183196068141,0.0,all;low_event_density;small_rigid_object
star,1156,0.6568998595361266,0.9982698961937716,0.6584847806624519,4.0730962480125354,0.0017301038062283738,all
dog_motion,2788,0.6608520249442448,0.9512195121951219,0.6624607700191987,10.74535592336349,0.012195121951219513,all;fast_motion
dove_mul222,1297,0.6725879218608061,0.8619892058596762,0.6742256874115601,12.353544777922346,0.006939090208172706,all;similar_or_multiple_objects
truck,1131,0.6779770815277811,0.9991158267020336,0.6798021844221098,3.6950368979601573,0.002652519893899204,all
cow_mul222,2231,0.7183343614504883,0.9502465262214254,0.7202986668316338,9.263424731888545,0.016136261766024205,all;similar_or_multiple_objects
tower,1144,0.7353995014886104,0.9965034965034965,0.7377307018956711,4.816567882068187,0.0,all;large_or_deformable_object
dog,642,0.7391351284661176,1.0,0.7413618026321491,3.8809774607675522,0.0,all
tank_low,2276,0.7993439941533698,1.0,0.8023257621173202,3.043369104095351,0.0,all;low_event_density
