threshold,success
0.0,1.0
0.01,0.8147093479968578
0.02,0.8138256087981147
0.03,0.8124509033778476
0.04,0.8113707776904949
0.05,0.809897879025923
0.06,0.8088177533385703
0.07,0.8073448546739984
0.08,0.8067556952081697
0.09,0.8053809897879026
0.1,0.8045954438334643
0.11,0.8031225451688924
0.12,0.8015514532600158
0.13,0.8008641005498822
0.14,0.799980361351139
0.15,0.7988020424194815
0.16,0.7968381775333857
0.17,0.795758051846033
0.18,0.7945797329143754
0.19,0.7930086410054988
0.2,0.7907501963864886
0.21,0.7888845247446976
0.22,0.7880989787902593
0.23,0.7867242733699922
0.24,0.7851531814611155
0.25,0.7822073841319718
0.26,0.7798507462686567
0.27,0.7773959151610369
0.28,0.7753338570306363
0.29,0.7732717989002357
0.3,0.7700314218381775
0.31,0.7665946582875098
0.32,0.7643362136684996
0.33,0.7604084838963079
0.34,0.757069913589945
0.35000000000000003,0.7527494108405341
0.36,0.7481343283582089
0.37,0.7432246661429693
0.38,0.7384131971720346
0.39,0.7344854673998429
0.4,0.7297721916732128
0.41000000000000003,0.7238805970149254
0.42,0.7182835820895522
0.43,0.710820895522388
0.44,0.7044383346425765
0.45,0.6978593872741555
0.46,0.6904948939512962
0.47000000000000003,0.6824430479183032
0.48,0.674096622152396
0.49,0.6657501963864886
0.5,0.6550471327572663
0.51,0.6444422623723488
0.52,0.6312843676355067
0.53,0.6190102120974077
0.54,0.6047721916732128
0.55,0.5903377847604084
0.56,0.5761979575805185
0.5700000000000001,0.5582285938727416
0.58,0.5409465828750982
0.59,0.5238609583660644
0.6,0.5080518460329929
0.61,0.48811861743912016
0.62,0.4687745483110762
0.63,0.4469756480754124
0.64,0.4263550667714061
0.65,0.40543990573448546
0.66,0.38403377847604087
0.67,0.36115475255302437
0.68,0.3351335428122545
0.6900000000000001,0.3114689709347997
0.7000000000000001,0.28701885310290653
0.71,0.2648271798900236
0.72,0.24126080125687352
0.73,0.22054202670856246
0.74,0.1969756480754124
0.75,0.17684603299293009
0.76,0.15681461115475256
0.77,0.14051453260015712
0.78,0.12362529457973291
0.79,0.10487038491751767
0.8,0.08974862529457973
0.81,0.0758051846032993
0.8200000000000001,0.061567164179104475
0.8300000000000001,0.04948939512961508
0.84,0.041044776119402986
0.85,0.032010997643362134
0.86,0.024941084053417124
0.87,0.018853102906520033
0.88,0.014827179890023566
0.89,0.011095836606441476
0.9,0.007364493322859387
0.91,0.0053024351924587584
0.92,0.003534956794972506
0.93,0.0025530243519245877
0.9400000000000001,0.0014728986645718774
0.9500000000000001,0.0008837391987431265
0.96,0.00039277297721916735
0.97,0.0002945797329143755
0.98,0.00019638648860958367
0.99,0.00019638648860958367
1.0,0.00019638648860958367
