threshold,success
0.0,1.0
0.01,0.5546506049784127
0.02,0.5473055807259741
0.03,0.5404935771014339
0.04,0.5334363839880604
0.05,0.5263791908746869
0.06,0.5196098289003784
0.07,0.5128831085763019
0.08,0.5063589360908267
0.09,0.4994616491658227
0.1,0.49256436224081873
0.11,0.48596556686743775
0.12,0.4795693193326582
0.13,0.4728532594211396
0.14,0.46717125952774374
0.15,0.4614679388092319
0.16,0.4557752785032781
0.17,0.4501252598475561
0.18,0.444187410052769
0.19,0.4380256915942647
0.2,0.4311603859069346
0.21,0.42472149672192316
0.22,0.41782420979691914
0.23,0.4110122061723789
0.24,0.4048185064762006
0.25,0.3985608443046746
0.26,0.39292148606151056
0.27,0.3872075049304408
0.28,0.38170673205053035
0.29,0.37640850700922124
0.3,0.37136613186930334
0.31,0.3663983796172912
0.32,0.36180374180480784
0.33,0.35687863120302754
0.34,0.3520601247268269
0.35000000000000003,0.3470390704120249
0.36,0.34217792228559246
0.37,0.3371781887959064
0.38,0.33231704066947393
0.39,0.326954853152817
0.4,0.3221683279142903
0.41000000000000003,0.3166355737967059
0.42,0.3110388572037738
0.43,0.30530355524758807
0.44,0.29957891370396034
0.45,0.2943233303128831
0.46,0.28841746175576993
0.47000000000000003,0.28328980331538833
0.48,0.27738393475827516
0.49,0.27161665156441556
0.5,0.2656788017696285
0.51,0.259868876925537
0.52,0.25427216033260486
0.53,0.24831298971270188
0.54,0.242002025478386
0.55,0.23563775918128033
0.56,0.2295613240232397
0.5700000000000001,0.2228559245242791
0.58,0.21635307286391983
0.59,0.20939182346356805
0.6,0.20265444272693353
0.61,0.19581045786471937
0.62,0.18854005650018657
0.63,0.18118437183519
0.64,0.17371142263205586
0.65,0.16633441714194339
0.66,0.158936090826715
0.67,0.15158040616171845
0.68,0.14403283407067854
0.6900000000000001,0.13618677042801555
0.7000000000000001,0.12875646287511328
0.71,0.12099568253291403
0.72,0.11368263951814936
0.73,0.10577261340013859
0.74,0.09750013325515697
0.75,0.09020841106550824
0.76,0.0821917808219178
0.77,0.07528383348435584
0.78,0.06809871542028677
0.79,0.06095623900644955
0.8,0.05420819785725708
0.81,0.0475241191834124
0.8200000000000001,0.04163957145141517
0.8300000000000001,0.036021534033367095
0.84,0.03036085496508715
0.85,0.024988007035872287
0.86,0.020798464900591652
0.87,0.01677948936623847
0.88,0.01330419487234156
0.89,0.010361921006342945
0.9,0.007803421992431107
0.91,0.005724641543627738
0.92,0.004200202547838601
0.93,0.002718405202281328
0.9400000000000001,0.001673684771600661
0.9500000000000001,0.0009381163051010074
0.96,0.0005650018655721977
0.97,0.0002984915516230478
0.98,5.330206278982997e-05
0.99,1.0660412557965993e-05
1.0,0.0
