threshold,success
0.0,1.0
0.01,0.5504930440808059
0.02,0.5167421779222856
0.03,0.4886519908320452
0.04,0.46751239272959866
0.05,0.44969884334523746
0.06,0.4367997441500986
0.07,0.4247961196098289
0.08,0.414732690155109
0.09,0.4056073770054901
0.1,0.39569319332658176
0.11,0.3863866531634774
0.12,0.37791162517989446
0.13,0.370534619689782
0.14,0.36296572677362615
0.15,0.35636693140024517
0.16,0.34968285272640054
0.17,0.3430733969404616
0.18,0.33596290176429827
0.19,0.32926816267789566
0.2,0.3230211609189276
0.21,0.31689142369809714
0.22,0.3102499866744843
0.23,0.30458930760620434
0.24,0.2985555140983956
0.25,0.29326794946964446
0.26,0.28798038484089333
0.27,0.2830872554767869
0.28,0.27793827621128936
0.29,0.27326901551090027
0.3,0.2686104152230691
0.31,0.2641010607110495
0.32,0.2594744416608923
0.33,0.2552848995256116
0.34,0.25082884707638187
0.35000000000000003,0.24635147380203615
0.36,0.24227919620489313
0.37,0.23831352273332979
0.38,0.23458237833804169
0.39,0.23055274239113055
0.4,0.2264911252065455
0.41000000000000003,0.22265337668567772
0.42,0.21869836362667236
0.43,0.21474335056766697
0.44,0.2107243750333138
0.45,0.20695058898779384
0.46,0.2033900111934332
0.47000000000000003,0.19915782740792068
0.48,0.19520281434891532
0.49,0.19099195138851874
0.5,0.18684505090346998
0.51,0.18278343371888492
0.52,0.17818879590640158
0.53,0.1736367997441501
0.54,0.1689995202814349
0.55,0.16468205319545867
0.56,0.1602153403336709
0.5700000000000001,0.15582325035978892
0.58,0.15178295400031983
0.59,0.14743350567666968
0.6,0.14251905548744737
0.61,0.13759394488566706
0.62,0.13282874047225626
0.63,0.12789296945791803
0.64,0.12323436917008689
0.65,0.11825595650551676
0.66,0.11337348755396834
0.67,0.10837375406428229
0.68,0.10328873727413251
0.6900000000000001,0.09845957038537391
0.7000000000000001,0.09270294760407227
0.71,0.08766057246415436
0.72,0.08259687649912052
0.73,0.07743723682106497
0.74,0.07250146580672671
0.75,0.06708597622727999
0.76,0.061915676136666487
0.77,0.057342359149299076
0.78,0.052246681946591336
0.79,0.047268269282021214
0.8,0.04257768775651618
0.81,0.03801503118170673
0.8200000000000001,0.03334577048131763
0.8300000000000001,0.029124247108363095
0.84,0.02484942167261873
0.85,0.021224881402910293
0.86,0.01787751185970897
0.87,0.014690048504877139
0.88,0.01173711422632056
0.89,0.00917861521240872
0.9,0.007227759714300943
0.91,0.005330206278982997
0.92,0.0038377485208677575
0.93,0.0026544427269335324
0.9400000000000001,0.001790949309738287
0.9500000000000001,0.0010980224934704973
0.96,0.0006822664037098235
0.97,0.0003198123767389798
0.98,4.264165023186397e-05
0.99,1.0660412557965993e-05
1.0,0.0
