sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_06_10_05_38_phone,2297,0.010676862200804316,0.0008707009142359599,0.0007851994648521682,118.7256615247681,0.9991292990857641,all
dvSave-2021_02_06_10_03_17_GreenPlant,2139,0.011359060169691586,0.0018700327255726976,0.001513844523021463,156.59369568452095,0.9957924263674615,all
dvSave-2021_02_14_16_22_06,553,0.012926789966519261,0.0054249547920434,0.0030768223437174728,60.963101927909406,0.9945750452079566,all
dvSave-2021_02_06_17_57_54_personFootball,974,0.013316526724541042,0.014373716632443531,0.003504900267575731,138.41498746904688,0.9917864476386037,all
dvSave-2021_02_15_10_12_19_basketball,1117,0.014616591471143534,0.03312444046553268,0.0048570010812197285,93.37723824306732,0.990152193375112,all
video_0054,1075,0.015003453833755466,0.020465116279069766,0.005236828973684738,147.0307942667486,0.9823255813953489,all
dvSave-2021_02_06_17_21_41_personFootball,572,0.015266911306515264,0.008741258741258742,0.005469560693490484,173.8202080608575,0.9912587412587412,all
video_0032,1932,0.01567144292068958,0.011904761904761904,0.00588543938465214,146.02026817369156,0.9870600414078675,all
video_0039,269,0.015790054841915407,0.048327137546468404,0.006144032084709478,411.3309989625746,0.9814126394052045,all
tennis_long_006,938,0.016244801452426693,0.0511727078891258,0.0071932825375806584,202.5770059893784,0.9861407249466951,all
video_0004,1233,0.0172163201721632,0.016220600162206,0.007555254880638136,197.25007367734852,0.9837793998377939,all
dvSave-2021_02_06_17_27_53_personFootball,656,0.017492755373098284,0.01676829268292683,0.007740304491833502,45.131438932897986,0.9832317073170732,all
dvSave-2021_02_06_09_36_15_Pedestrian,407,0.0180991072080181,0.029484029484029485,0.008434643045661393,106.38792357343632,0.9803439803439803,all
dvSave-2021_02_12_13_39_56,1531,0.01907120823120849,0.013063357282821686,0.00950032842810104,138.1989734638551,0.9797517962116263,all
dvSave-2021_02_06_17_31_03_personBasketball,524,0.021483636913309647,0.022900763358778626,0.011831687218379057,173.21054841335845,0.9770992366412213,all
00345_UAV_outdoor6,88,0.0214896489648965,0.011363636363636364,0.01201025888500893,155.10208369130444,0.9772727272727273,all
dvSave-2021_02_06_10_11_59_paperClips,994,0.021744327350240057,0.08148893360160966,0.012407767551187667,91.50117914203821,0.9527162977867203,all
UAV_long_001,2078,0.022003259036201987,0.10202117420596728,0.012500797254188801,49.562198864983266,0.9692011549566891,all
dvSave-2021_02_15_13_05_43_Chicken,206,0.0223012592521388,0.014563106796116505,0.01261574011546706,137.1886311608375,0.9854368932038835,all
dvSave-2021_02_15_10_22_23_basketball,193,0.02236700353973221,0.025906735751295335,0.012733589319720533,102.09671808515186,0.9740932642487047,all
tennis_long_003,1236,0.02269377423179211,0.025889967637540454,0.01342875855472544,172.50600219862267,0.9627831715210357,all
dvSave-2021_02_06_17_15_20_whitecar,577,0.02494980867237504,0.022530329289428077,0.015732990611710525,123.09114648992555,0.9670710571923743,all
dvSave-2021_02_15_12_44_27_chicken,206,0.025425358069787556,0.02912621359223301,0.015829663365363716,108.43272116761442,0.970873786407767,all
video_0067,1552,0.026245279167091965,0.041237113402061855,0.01669621711239257,140.95788784434976,0.9684278350515464,all
dvSave-2021_02_15_13_01_16_Duck,297,0.02643597693102644,0.02356902356902357,0.01682795270563153,79.48834468913597,0.9764309764309764,all
video_0005,632,0.02827735305176087,0.02689873417721519,0.018747054612454146,139.27550731081166,0.9667721518987342,all
tennis_long_007,1512,0.028884436062653885,0.19246031746031747,0.019555095248000514,116.20718785952448,0.9629629629629629,all
dvSave-2021_02_12_13_43_54,1039,0.031208606904963843,0.017324350336862367,0.0219433752841526,94.12175697628474,0.9355149181905679,all
video_0026,690,0.03142488161859665,0.03333333333333333,0.021918905256364196,159.6521727696702,0.9666666666666667,all
video_0029,1097,0.03429695749884925,0.23883318140382861,0.025710620644525808,34.2759185668554,0.9042844120328167,all
dvSave-2021_02_14_16_21_40,406,0.03487294542262108,0.5443349753694581,0.027995398175909677,38.404166815651045,0.9408866995073891,all
video_0079,580,0.036343461932400144,0.04827586206896552,0.026934322954359238,71.01527028112744,0.9568965517241379,all
dvSave-2021_02_06_17_45_17_personBasketball,564,0.03688294361351028,0.0070921985815602835,0.029587574069013148,153.16755026494823,0.9432624113475178,all
