threshold,success
0.0,1.0
0.01,0.8497017826028682
0.02,0.8485625251306795
0.03,0.8474567752312022
0.04,0.8464180404771479
0.05,0.8454128132958049
0.06,0.844223294464549
0.07,0.8428327301970245
0.08,0.8414756735022115
0.09,0.8400683554483314
0.1,0.838962605548854
0.11,0.837488272349551
0.12,0.8361982308001609
0.13,0.8344893445918777
0.14,0.8325794129473261
0.15,0.8308202653799759
0.16,0.8289103337354242
0.17,0.8272349550998526
0.18,0.8246716257874279
0.19,0.8223093419112719
0.2,0.8194276906580887
0.21,0.8168308537729527
0.22,0.8138486798016352
0.23,0.8103638922396461
0.24,0.8069796273957914
0.25,0.8030424876021981
0.26,0.7990550864495376
0.27,0.7945148103471384
0.28,0.7902928561854979
0.29,0.7848813831926015
0.3,0.7798552472858866
0.31,0.774460528079346
0.32,0.7690490550864495
0.33,0.7631014609301702
0.34,0.7564334539605951
0.35000000000000003,0.749112049323147
0.36,0.742377027208149
0.37,0.7349215922798552
0.38,0.7269132824018228
0.39,0.7183018362149846
0.4,0.7100254657552607
0.41000000000000003,0.7013637582093553
0.42,0.6916633159093956
0.43,0.6826832864227316
0.44,0.6728153062592146
0.45,0.6620258678461333
0.46,0.6512699370057633
0.47000000000000003,0.6400113925747218
0.48,0.6282837421257205
0.49,0.615785417504356
0.5,0.6030190323013
0.51,0.5899343251574856
0.52,0.5760621900549524
0.53,0.5617377027208149
0.54,0.5469106017960059
0.55,0.5317484251440826
0.56,0.5171223696555421
0.5700000000000001,0.5014910869856588
0.58,0.48493834606621095
0.59,0.46877094223294463
0.6,0.4531899209221284
0.61,0.4354141535987133
0.62,0.41804047714783543
0.63,0.4003484787561989
0.64,0.3833601393915025
0.65,0.36596970915426885
0.66,0.34744002144484654
0.67,0.3297312692668543
0.68,0.31239110038868784
0.6900000000000001,0.2942635035518027
0.7000000000000001,0.2762364294330519
0.71,0.25794129473260957
0.72,0.24133829245409463
0.73,0.22448398338024395
0.74,0.20813228789706473
0.75,0.19114394853236832
0.76,0.17444042353571906
0.77,0.15756936067551267
0.78,0.14212236965554215
0.79,0.127362283876156
0.8,0.11333936469642139
0.81,0.09919916901219676
0.8200000000000001,0.08698565875887951
0.8300000000000001,0.07458785685564938
0.84,0.06383192601527946
0.85,0.05295871867041951
0.86,0.0429232006433454
0.87,0.034160970379305725
0.88,0.02712438010990484
0.89,0.02089197158557834
0.9,0.014827100924809006
0.91,0.010370593754188447
0.92,0.0069863289103337355
0.93,0.004758075325023456
0.9400000000000001,0.0028481436804717866
0.9500000000000001,0.0017591475673502212
0.96,0.0009884733949872672
0.97,0.0006198900951615065
0.98,0.0002010454362685967
0.99,0.00016753786355716392
1.0,0.00016753786355716392
