sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_14_16_22_06,553,0.0127477485542406,0.003616636528028933,0.003004861145008511,118.45038195159884,0.9927667269439421,all
dvSave-2021_02_14_16_56_01_house,365,0.01388851213888513,0.005479452054794521,0.0041638178060477435,125.59547485039778,0.9917808219178083,all
video_0039,269,0.01582686149655857,0.03717472118959108,0.0064933540945599005,137.71250764284952,0.9888475836431226,all
UAV_long_001,2078,0.018648929378019617,0.109720885466795,0.01176653766339563,72.84863470250228,0.9812319538017324,all
dvSave-2021_02_06_08_56_40_windowPattern2,178,0.01880075648014239,0.0056179775280898875,0.009546569739118082,133.10299411360972,0.9831460674157303,all
dvSave-2021_02_06_17_57_54_personFootball,974,0.01893793075406103,0.021560574948665298,0.00960571813097437,137.5595112918688,0.9835728952772074,all
dvSave-2021_02_06_08_56_18_windowPattern,336,0.01915370108439415,0.01488095238095238,0.009450075368905112,160.02401444787094,0.9791666666666666,all
dvSave-2021_02_06_10_09_04_bottle,518,0.019305019305019315,0.0019305019305019305,0.011973800986511771,120.95518136166316,0.9980694980694981,all;small_rigid_object
dvSave-2021_02_04_20_56_55,116,0.021850460908159782,0.02586206896551724,0.01289510366499424,68.26432232496431,0.9741379310344828,all
dvSave-2021_02_15_10_14_18_chicken,1032,0.0226417990636273,0.05329457364341085,0.014062463668636907,121.91646413937893,0.9757751937984496,all
dvSave-2021_02_04_21_21_24,200,0.02351485148514851,0.03,0.014025217077104846,108.00220960174757,0.965,all
tennis_long_001,650,0.024996191926884997,0.026153846153846153,0.015525788880700315,170.6907831392314,0.9584615384615385,all
video_0004,1233,0.025029510250295105,0.027575020275750203,0.016164393125469443,101.25238062610735,0.9578264395782644,all
dvSave-2021_02_15_10_12_19_basketball,1117,0.026343547515002168,0.1521933751119069,0.018206215636004046,69.30250591365366,0.9588182632050134,all
dvSave-2021_02_12_13_56_29,722,0.026782041084994924,0.024930747922437674,0.017567240362603567,123.08195005995573,0.9722991689750693,all
00471_UAV_outdoor6,48,0.028671617161716168,0.10416666666666667,0.019461711671368998,111.05015837519,0.9791666666666666,all
dvSave-2021_02_15_10_23_05_basketall,1000,0.03478217821782178,0.082,0.027660922998513453,79.42743989406782,0.945,all
dvSave-2021_02_15_13_05_43_Chicken,206,0.037633374987984226,0.04854368932038835,0.028526756137992635,98.77480121990521,0.9320388349514563,all
dvSave-2021_02_15_13_01_16_Duck,297,0.037737107044037745,0.13131313131313133,0.028959977028071706,115.58747809930051,0.9057239057239057,all
dvSave-2021_02_15_23_56_17,540,0.0383021635496883,0.044444444444444446,0.0291775073985111,82.26288678847368,0.937037037037037,all
video_0060,1031,0.039920868905513246,0.0446168768186227,0.03052977599384036,164.04849942946345,0.9544131910766246,all
dvSave-2021_02_06_09_36_15_Pedestrian,407,0.041063565816041064,0.12530712530712532,0.033408870769504995,61.008597012779695,0.914004914004914,all
roadLight_001,375,0.04205940594059407,0.021333333333333333,0.03524045950182891,98.86408444257917,0.9386666666666666,all
dvSave-2021_02_15_12_44_27_chicken,206,0.0448428337979429,0.07766990291262135,0.03654218503505083,71.89330989584384,0.8495145631067961,all
dvSave-2021_02_06_10_14_17_paperClip,860,0.04736357356665899,0.21046511627906977,0.03964634822124538,104.3852804390053,0.8604651162790697,all
dightNUM_001,535,0.05030073100768022,0.001869158878504673,0.044585004158426596,99.99454070741075,0.9439252336448598,all
00514_person_outdoor6,80,0.050742574257425725,0.0375,0.044755900367750845,80.87386898841257,0.95,all
video_0045,44,0.05265526552655264,0.022727272727272728,0.04525041692596024,80.21820586093786,0.8863636363636364,all
dvSave-2021_02_06_09_35_08_Pedestrian,811,0.05297212828557825,0.07768187422934648,0.044388143932550896,72.38102481794645,0.8828606658446363,all
dvSave-2021_02_15_12_45_02_Duck,463,0.05465859760922097,0.1511879049676026,0.04640567492438789,66.31853115608199,0.8660907127429806,all
dvSave-2021_02_15_13_02_21_Chicken,504,0.054926921263554924,0.125,0.04680948058849607,93.36437937536358,0.8670634920634921,all
dvSave-2021_02_15_10_23_05_boyhead,1153,0.058907885584742345,0.12749349522983522,0.05370535860962263,58.424650575412116,0.8768430182133564,all
dvSave-2021_02_06_17_33_01_personBasketball,898,0.06506207413614412,0.07126948775055679,0.057376386031096335,70.89011542381057,0.8229398663697105,all
