threshold,precision
0,0.0
1,0.020617237887106232
2,0.07523053142156602
3,0.13665582858056607
4,0.18834816907414317
5,0.22676829593305262
6,0.2559245242790896
7,0.27878044880336866
8,0.29784126645701187
9,0.3135440541548958
10,0.327903629870476
11,0.33977932946005013
12,0.3508448376952188
13,0.3602153403336709
14,0.36917008688236236
15,0.3767709610361921
16,0.3844464580779276
17,0.39207931346943126
18,0.39947763978465967
19,0.40625766217152603
20,0.4127924950695592
21,0.4197004424071212
22,0.4259687649912052
23,0.43233303128831085
24,0.43803635200682267
25,0.4437183519002185
26,0.4492404456052449
27,0.45521027663770586
28,0.46099888065668143
29,0.4669793721017003
30,0.47265071158253824
31,0.4777890304354779
32,0.4832578220777144
33,0.48834283886786417
34,0.49345983689568784
35,0.4986834390490912
36,0.5041309098662118
37,0.5097702681093759
38,0.5149725494376632
39,0.5205053035552476
40,0.5256223015830712
41,0.5308992057992644
42,0.5358989392889505
43,0.5409199936037524
44,0.5459197270934385
45,0.5509727626459144
46,0.5562390064495496
47,0.5612600607643515
48,0.5674431000479718
49,0.5739139704706572
50,0.5801076701668355
