sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_14_16_22_06,553,0.011583979374429312,0.0018083182640144665,0.0017136262574752696,135.86066769351123,0.9981916817359855,all
dvSave-2021_02_06_17_57_54_personFootball,974,0.013052229247565422,0.014373716632443531,0.003287250041352877,140.6727679793341,0.9897330595482546,all
video_0021,1109,0.013338213893526418,0.005410279531109108,0.003521835023594799,146.83394156142762,0.9927862939585211,all
dvSave-2021_02_06_10_11_59_paperClips,994,0.01592724664820607,0.008048289738430584,0.0062213250438930305,134.61163956943807,0.9818913480885312,all
video_0067,1552,0.01742880473614371,0.030283505154639175,0.007806285140581364,81.14607807566142,0.9774484536082474,all
dvSave-2021_02_15_12_44_27_chicken,206,0.01893684514082476,0.02912621359223301,0.009374390193302783,132.21856360798577,0.970873786407767,all
dvSave-2021_02_04_20_56_55,116,0.019972686923864794,0.017241379310344827,0.010687305216066558,92.17255277245586,0.9827586206896551,all
dvSave-2021_02_06_17_31_03_personBasketball,524,0.02178595722167637,0.009541984732824428,0.012488008122937846,93.60598503252191,0.9656488549618321,all
dvSave-2021_02_06_17_34_58_personBasketball,240,0.031270627062706266,0.029166666666666667,0.022005320054280367,129.8853211245548,0.9625,all
roadLight_001,375,0.03569636963696369,0.064,0.026516785018381783,83.67874603623731,0.92,all
00471_UAV_outdoor6,48,0.03712871287128712,0.0625,0.02790699898933621,80.92309240637438,0.9375,all
dvSave-2021_02_06_17_21_41_personFootball,572,0.03773454268503773,0.06293706293706294,0.028462012792789197,173.25754077241842,0.9388111888111889,all
video_0054,1075,0.038581625604420904,0.10976744186046512,0.02969078966828362,68.0745743918268,0.9209302325581395,all
dvSave-2021_02_14_16_56_01_house,365,0.03900718839007188,0.043835616438356165,0.02978845623946986,62.2439267510645,0.9424657534246575,all
dvSave-2021_02_15_13_02_21_Chicken,504,0.047638692440672634,0.07341269841269842,0.03863847427468161,104.13037647138773,0.9206349206349206,all
dvSave-2021_02_15_12_45_02_Duck,463,0.04813634711203302,0.09935205183585313,0.039063338131316946,138.85674927895553,0.9006479481641468,all
dvSave-2021_02_15_10_14_18_chicken,1032,0.04814260495817023,0.10368217054263566,0.03922689482298523,122.3026595143644,0.8953488372093024,all
dvSave-2021_02_06_17_27_53_personFootball,656,0.049550229413185216,0.08384146341463415,0.04052869638152924,82.21461761098425,0.9024390243902439,all
tennis_long_001,650,0.04971820258948971,0.11076923076923077,0.04077328547536525,156.46961381830022,0.8830769230769231,all
dvSave-2021_02_06_09_36_15_Pedestrian,407,0.05694893813705695,0.16461916461916462,0.048698266001859704,64.35803348557224,0.8501228501228502,all
