threshold,success
0.0,1.0
0.01,0.5671019668461169
0.02,0.5607270401364532
0.03,0.5534672991844785
0.04,0.5471776557752785
0.05,0.5408986727786366
0.06,0.5352806353605885
0.07,0.5294493896913811
0.08,0.5231064442193913
0.09,0.5165502904962422
0.1,0.5104738553382016
0.11,0.5045253451308566
0.12,0.4976173977932946
0.13,0.4910505836575875
0.14,0.4844304674590907
0.15,0.4778103512605938
0.16,0.471168914236981
0.17,0.46462342092638986
0.18,0.4578753797771974
0.19,0.4511806406907947
0.2,0.44465646820531957
0.21,0.4380150311817067
0.22,0.43146953787111564
0.23,0.42522253611214755
0.24,0.4183359095997015
0.25,0.41145994349981346
0.26,0.4042961462608603
0.27,0.39706838654655935
0.28,0.389968551782954
0.29,0.3831778689835297
0.3,0.3761206758701562
0.31,0.3690315015191088
0.32,0.3619423271680614
0.33,0.35508768189328926
0.34,0.34713501412504666
0.35000000000000003,0.33960876285912267
0.36,0.3317626992164597
0.37,0.3233729545333404
0.38,0.3150684931506849
0.39,0.3056766696871169
0.4,0.2965833377751719
0.41000000000000003,0.287777837002292
0.42,0.27860988220244126
0.43,0.2694312669900325
0.44,0.26019934971483394
0.45,0.2503811097489473
0.46,0.24077607803421994
0.47000000000000003,0.23091519641810138
0.48,0.22083044613826555
0.49,0.21152390597516124
0.5,0.2019082138478759
0.51,0.19265497574756144
0.52,0.18368956878631204
0.53,0.17405255583391077
0.54,0.16468205319545867
0.55,0.1554607963328181
0.56,0.14688982463621342
0.5700000000000001,0.1381802675763552
0.58,0.12916155855231598
0.59,0.12095304088268216
0.6,0.11282980651351207
0.61,0.10482383668247962
0.62,0.09716966046586002
0.63,0.09001652363946484
0.64,0.08333244496562017
0.65,0.0763925163903843
0.66,0.07016683545653217
0.67,0.06406907947337562
0.68,0.05832311710463195
0.6900000000000001,0.052683758861467936
0.7000000000000001,0.047566760833644264
0.71,0.042908160545813125
0.72,0.03839880603379351
0.73,0.03417728266083898
0.74,0.03014764671392783
0.75,0.026672352220030913
0.76,0.023207718138691966
0.77,0.020425350461062843
0.78,0.017952134747614732
0.79,0.015596183572304249
0.8,0.013442780235595118
0.81,0.011502585150045307
0.8200000000000001,0.009679654602633122
0.8300000000000001,0.008048611481264324
0.84,0.006726720324076542
0.85,0.005458131229678588
0.86,0.004615958637599275
0.87,0.0038484089334257236
0.88,0.00321944459250573
0.89,0.0025798198390277706
0.9,0.0020787804488033687
0.91,0.001705666009274559
0.92,0.0013751932199776132
0.93,0.0010767016683545653
0.9400000000000001,0.0007995309418474495
0.9500000000000001,0.0005863226906881296
0.96,0.00041575608976067376
0.97,0.00022386866371728586
0.98,4.264165023186397e-05
0.99,1.0660412557965993e-05
1.0,0.0
