threshold,success
0.0,1.0
0.01,0.9354870384917517
0.02,0.9351924587588374
0.03,0.934897879025923
0.04,0.934897879025923
0.05,0.934406912804399
0.06,0.9342105263157895
0.07,0.9340141398271798
0.08,0.9337195600942655
0.09,0.933523173605656
0.1,0.9331304006284368
0.11,0.9329340141398271
0.12,0.9327376276512176
0.13,0.9324430479183032
0.14,0.9322466614296936
0.15,0.9321484681853889
0.16,0.9318538884524745
0.17,0.9313629222309505
0.18,0.9307737627651218
0.19,0.9303809897879026
0.2,0.9298900235663786
0.21,0.9294972505891594
0.22,0.9285153181461115
0.23,0.927827965435978
0.24,0.9268460329929301
0.25,0.9261586802827966
0.26,0.9250785545954439
0.27,0.9239984289080911
0.28,0.9223291437549097
0.29,0.9208562450903378
0.3,0.9193833464257659
0.31,0.9173212882953653
0.32,0.915062843676355
0.33,0.9119206598586017
0.34,0.9099567949725059
0.35000000000000003,0.9068146111547526
0.36,0.9039670070699136
0.37,0.9010212097407698
0.38,0.8974862529457973
0.39,0.8932639434406913
0.4,0.8899253731343284
0.41000000000000003,0.88442655145326
0.42,0.8802042419481539
0.43,0.875490966221524
0.44,0.8683228593872742
0.45,0.8610565593087196
0.46,0.8517282010997643
0.47000000000000003,0.8434799685781619
0.48,0.8346425765907306
0.49,0.8252160251374705
0.5,0.8146111547525531
0.51,0.8017478397486253
0.52,0.7887863315003928
0.53,0.7758248232521603
0.54,0.7626669285153181
0.55,0.7477415553809897
0.56,0.7297721916732128
0.5700000000000001,0.7085624509033779
0.58,0.6870581304006285
0.59,0.6632953652788688
0.6,0.6388452474469757
0.61,0.6154752553024352
0.62,0.588668499607227
0.63,0.5666732128829537
0.64,0.5422230950510605
0.65,0.5151217596229379
0.66,0.492930086410055
0.67,0.46936370777690495
0.68,0.44393165750196384
0.6900000000000001,0.4199725058915947
0.7000000000000001,0.39473684210526316
0.71,0.3701885310290652
0.72,0.34642576590730556
0.73,0.3211901021209741
0.74,0.2955616653574234
0.75,0.26983503534956793
0.76,0.2442065985860173
0.77,0.2210329929300864
0.78,0.19619010212097407
0.79,0.17262372348782404
0.8,0.15239591516103693
0.81,0.13020424194815397
0.8200000000000001,0.10997643362136685
0.8300000000000001,0.09161429693637078
0.84,0.07374312647289867
0.85,0.059897879025923015
0.86,0.04732914375490966
0.87,0.03642969363707777
0.88,0.026904948939512962
0.89,0.019442262372348782
0.9,0.01394344069128044
0.91,0.008935585231736057
0.92,0.006284367635506678
0.93,0.004222309505106049
0.9400000000000001,0.0026512175962293792
0.9500000000000001,0.0012765121759622938
0.96,0.000589159465828751
0.97,0.00039277297721916735
0.98,0.0002945797329143755
0.99,0.00019638648860958367
1.0,0.00019638648860958367
