129	151	62	36
139	151	47	40
123	158	61	38
140	163	44	38
126	167	54	38
132	173	44	35
126	177	49	34
125	176	47	33
118	177	45	31
133	174	32	36
120	181	38	27
112	174	52	30
125	168	40	30
115	171	45	30
123	147	43	55
122	176	38	21
126	177	47	26
129	178	46	25
132	175	51	25
134	176	48	22
140	168	53	27
147	171	48	21
154	169	45	21
184	168	41	35
208	169	43	40
171	171	73	32
170	168	59	27
173	170	58	28
183	162	58	43
196	162	42	40
195	162	43	47
193	162	47	49
196	160	45	48
197	160	45	47
198	158	45	48
198	156	41	48
197	156	47	47
198	148	48	53
199	147	47	41
202	146	45	30
205	143	45	28
210	140	40	26
205	140	47	26
201	139	46	26
202	135	43	42
197	137	41	52
196	135	38	54
197	135	36	55
195	138	35	53
195	139	33	56
194	148	34	49
189	148	38	50
182	147	45	51
176	146	52	53
167	143	58	58
158	146	65	56
148	142	71	58
155	154	66	51
159	162	61	39
134	154	84	43
115	149	73	39
125	160	88	37
159	165	50	31
146	164	58	29
148	161	53	29
143	160	51	30
137	158	53	28
132	163	54	24
126	166	51	21
120	167	52	19
117	169	48	18
111	169	50	19
107	169	48	21
104	171	45	25
101	169	42	29
97	165	42	33
97	165	35	31
87	159	42	36
73	161	52	35
83	157	41	36
75	161	47	32
81	167	40	31
88	168	37	31
91	164	36	37
94	166	39	34
93	166	40	37
96	164	44	38
103	162	46	38
106	162	29	37
111	159	63	35
115	160	61	39
122	159	31	40
161	171	43	24
148	162	60	32
142	156	68	40
182	167	40	27
189	162	46	24
176	155	62	27
183	154	59	29
189	155	55	29
191	152	57	28
210	144	39	33
201	142	47	35
209	141	37	33
216	134	31	38
217	129	27	34
216	119	28	33
211	116	28	33
210	112	27	33
206	108	27	32
202	105	26	33
198	101	27	32
194	98	25	31
185	97	27	31
177	100	28	30
172	98	27	31
160	100	33	34
156	99	30	36
151	104	28	32
147	105	30	32
138	109	31	32
132	116	32	29
125	121	33	25
118	123	33	25
112	127	34	24
106	133	35	22
99	136	36	22
96	142	32	22
107	127	39	32
99	57	90	108
203	155	41	35
202	165	36	33
199	164	33	30
198	164	35	32
196	162	37	35
197	160	42	21
200	159	25	32
200	156	30	31
208	154	31	31
208	150	39	31
214	147	29	27
216	140	36	31
226	142	25	22
234	138	30	27
235	136	35	31
241	132	33	25
242	121	27	37
195	133	43	44
105	151	31	26
88	150	51	33
89	153	57	35
97	157	54	35
94	158	61	38
97	158	62	40
100	160	62	40
102	161	65	39
105	162	66	40
108	162	66	41
111	163	65	41
113	164	62	39
114	162	61	39
115	161	59	39
114	158	57	40
111	156	57	38
108	153	57	38
104	151	55	37
100	148	55	35
96	143	54	35
91	141	52	35
86	138	49	35
82	136	48	33
76	138	45	30
73	135	43	32
70	140	41	27
70	137	36	28
71	141	33	24
60	134	39	31
55	65	41	99
173	168	41	29
169	170	41	28
162	170	43	30
156	171	41	29
151	171	41	26
145	165	36	34
142	171	36	25
137	164	42	28
136	166	43	29
134	165	43	25
126	162	46	27
101	150	67	37
108	147	58	39
114	149	45	33
119	148	41	37
118	146	41	34
117	144	46	37
138	142	33	31
128	142	47	39
153	144	32	25
156	146	34	22
165	143	29	22
171	140	29	25
176	141	25	22
178	139	20	27
178	137	10	33
191	147	33	19
195	153	32	17
201	153	30	18
204	152	30	22
207	154	32	20
210	156	32	20
212	156	31	19
216	155	29	20
216	156	29	20
215	158	28	19
214	156	27	21
215	155	26	22
212	154	28	21
209	154	29	23
205	153	30	25
201	148	28	28
196	146	30	28
191	145	32	28
186	145	32	29
182	142	28	30
175	143	29	30
168	144	31	31
164	143	30	34
157	146	33	32
153	150	32	30
146	154	32	28
138	159	34	26
135	161	30	25
116	153	46	39
123	161	40	32
107	148	53	48
105	150	52	49
106	154	50	47
103	153	52	49
106	161	49	45
106	167	48	43
120	183	41	30
137	193	27	23
135	190	34	26
127	187	46	32
151	197	25	19
158	201	28	18
160	202	28	17
162	201	32	16
168	200	31	15
177	198	27	16
185	199	31	18
191	195	29	18
199	190	26	22
201	190	25	17
205	187	24	18
212	182	22	18
212	181	25	15
216	178	25	16
220	175	24	14
220	171	25	15
224	165	24	17
226	162	23	17
227	158	21	19
221	153	27	19
225	150	23	20
222	143	23	20
219	137	25	20
218	136	24	21
212	129	26	19
206	126	28	18
206	122	26	20
190	127	32	15
188	118	25	25
139	133	53	28
179	111	23	41
149	131	56	26
157	133	55	23
161	121	57	33
154	118	69	35
144	114	26	25
139	117	34	18
131	118	35	17
121	116	34	17
113	116	37	19
104	115	40	23
95	116	33	19
87	117	34	21
81	121	34	21
73	121	36	23
67	122	33	25
61	122	35	25
55	124	37	26
47	121	40	31
42	126	38	31
39	129	37	32
34	129	38	33
32	132	39	35
29	134	40	35
27	132	42	39
27	135	42	40
28	138	42	40
38	139	35	41
31	141	46	43
52	144	32	44
54	146	44	43
98	141	35	38
91	149	32	41
126	143	30	31
128	148	27	33
127	152	28	34
130	156	28	36
133	158	27	35
136	163	28	34
139	166	30	34
137	185	39	22
133	215	47	10
143	220	44	10
150	218	46	10
153	213	47	10
157	211	55	24
169	196	50	50
161	209	59	35
162	200	62	42
166	188	59	48
167	193	52	39
171	199	33	28
179	192	35	22
173	193	34	26
170	192	34	23
160	185	40	25
153	178	37	33
145	174	40	34
143	169	41	32
132	167	58	22
128	163	41	28
127	162	37	25
125	161	34	24
123	158	28	24
116	155	24	23
110	152	27	23
109	143	24	30
99	131	30	35
97	136	33	26
93	131	37	30
93	107	40	31
102	68	67	93
0	101	200	74
179	23	36	57
83	120	32	29
82	114	30	31
81	111	26	33
82	110	25	34
84	108	22	35
86	108	19	30
89	111	24	29
92	106	25	30
93	110	25	29
91	115	28	24
95	116	29	23
101	116	29	24
116	119	21	27
115	116	36	34
114	120	38	32
122	131	42	47
122	132	42	46
135	127	28	25
149	122	22	28
98	169	26	23
132	131	35	32
70	163	37	28
80	177	23	15
72	167	35	19
44	164	37	34
56	168	28	38
47	164	43	36
102	179	10	26
90	152	48	25
167	92	24	94
231	113	28	23
237	113	32	23
242	112	29	21
244	107	27	24
247	104	24	23
247	105	28	23
250	101	23	27
250	99	19	30
247	97	21	32
244	96	19	35
227	93	33	32
223	94	32	33
223	93	28	31
218	100	28	26
215	97	26	25
208	97	28	23
199	91	29	30
172	88	58	31
113	99	54	34
120	104	74	21
119	105	63	24
122	107	50	24
131	107	43	25
136	107	42	26
124	106	42	30
