72	81	70	75
63	78	79	78
61	81	80	74
57	83	82	75
52	85	73	74
50	86	69	75
45	88	72	77
43	89	70	78
38	91	72	75
37	93	69	72
34	94	67	70
34	96	65	66
32	98	65	63
31	99	63	61
30	100	63	59
29	102	62	59
29	103	61	56
28	104	61	55
29	105	60	54
30	104	59	55
30	106	57	57
31	108	57	55
31	108	57	49
33	107	56	45
35	108	56	44
37	107	54	42
40	106	53	42
41	106	53	41
44	105	52	42
45	104	51	41
49	103	50	40
51	103	50	39
52	102	49	39
55	102	53	38
60	101	51	37
62	101	53	36
64	101	53	36
67	101	53	34
71	101	53	35
73	100	53	34
79	98	50	35
83	94	49	37
86	92	54	40
88	93	53	40
92	95	53	38
95	92	49	42
98	91	49	43
101	90	46	44
103	89	45	44
104	92	44	42
16	154	55	50
54	137	44	44
35	153	37	49
36	153	34	53
64	119	66	30
111	79	62	57
116	74	57	62
118	71	61	62
121	70	53	64
122	66	59	66
121	66	52	64
117	66	30	87
108	78	10	109
125	69	58	66
121	67	51	62
119	67	51	67
116	70	58	61
114	71	56	61
111	69	54	66
110	69	25	89
115	59	73	73
112	64	76	69
112	60	66	76
107	55	78	84
103	60	78	79
104	55	85	85
100	61	79	89
98	54	87	91
96	57	82	88
96	59	82	92
94	57	87	95
92	61	85	90
90	63	87	90
88	59	92	92
86	59	92	91
84	59	92	90
82	60	92	88
82	57	91	88
82	57	91	83
82	55	91	84
81	51	87	82
79	49	89	85
77	44	90	86
77	44	88	85
77	44	87	85
78	41	85	85
78	41	85	83
78	41	83	81
77	38	81	82
78	40	81	80
78	39	80	78
79	40	79	79
81	43	78	77
81	48	78	72
82	53	78	71
84	59	77	68
85	66	77	66
89	69	73	65
89	75	73	66
91	77	71	65
93	81	70	65
94	84	68	68
95	86	67	68
96	90	65	65
99	91	65	66
101	93	61	64
103	96	55	62
103	98	39	56
105	102	43	58
105	103	28	62
109	97	48	59
51	138	10	60
5	156	56	27
105	106	16	49
105	108	53	53
23	159	42	43
6	150	64	48
38	154	114	37
29	156	50	47
32	153	45	49
68	128	75	33
94	108	35	62
87	120	56	39
76	128	58	31
89	118	41	39
81	123	41	32
10	153	49	32
0	158	57	44
24	156	27	39
70	123	38	35
65	125	35	34
62	123	36	34
58	121	37	38
52	122	40	33
47	123	39	32
43	122	40	32
41	122	38	33
37	120	38	34
34	120	37	34
33	120	36	32
29	118	37	36
27	118	35	35
25	117	36	35
22	116	37	34
21	114	37	35
18	114	36	34
17	115	34	33
14	114	37	34
13	112	38	35
12	114	36	34
11	114	38	34
11	115	36	35
10	115	37	36
9	116	38	36
8	118	39	40
8	120	40	39
8	121	40	40
8	120	40	40
9	121	41	42
8	120	44	44
9	121	45	47
9	121	45	46
10	119	47	47
14	119	47	52
14	118	49	50
17	117	48	52
20	117	49	48
22	116	51	46
25	114	49	47
28	112	50	45
31	111	50	43
35	108	50	45
38	106	52	49
41	102	53	53
44	99	55	53
48	95	54	54
52	92	57	55
56	89	57	57
59	86	55	56
62	84	57	56
68	82	51	53
71	80	57	53
76	76	58	54
79	74	55	53
81	73	56	52
83	73	55	49
85	71	55	48
91	71	52	46
93	72	51	44
91	78	46	47
99	73	53	39
37	153	42	44
53	127	34	76
36	153	39	52
35	153	41	50
38	153	40	54
67	122	91	10
117	51	46	56
56	136	22	58
30	150	42	50
121	61	33	43
71	123	13	43
16	154	62	40
126	52	10	99
128	30	15	66
130	46	59	57
106	64	22	91
63	118	15	90
30	152	39	43
30	152	43	51
32	153	35	49
35	153	39	51
0	158	55	38
36	153	40	54
32	150	40	50
32	153	41	44
35	153	41	50
59	131	27	62
128	60	31	55
120	28	10	138
115	26	10	133
46	150	36	24
10	153	49	37
30	152	40	48
35	153	40	50
34	152	39	49
37	154	39	49
32	152	37	50
33	151	39	48
34	154	43	49
36	151	39	51
36	152	41	53
0	152	59	48
35	138	42	60
64	61	44	106
70	0	97	92
67	0	96	95
64	0	98	97
