123,126,48,33
136,127,33,27
137,131,51,26
137,132,41,33
144,132,42,25
141,130,44,32
143,132,40,34
142,132,43,32
144,133,45,30
141,130,47,33
143,134,46,31
143,133,47,37
145,134,44,37
144,138,47,30
144,139,43,34
142,139,51,32
144,139,46,30
144,136,48,33
145,131,43,38
144,126,43,42
149,122,29,43
149,118,44,42
149,117,47,39
150,110,44,39
146,109,43,39
138,109,44,39
135,106,37,41
134,107,32,39
137,106,26,41
134,109,24,36
127,110,28,38
131,99,34,32
128,103,28,37
127,101,28,36
125,111,25,29
136,92,48,10
126,101,34,10
124,97,35,11
126,82,25,39
120,98,27,35
122,100,22,35
121,105,21,31
112,87,30,27
105,90,29,24
108,93,38,25
103,91,60,10
98,102,22,28
97,94,44,22
96,98,66,26
92,100,71,33
89,96,41,35
97,98,31,23
89,101,70,41
82,97,41,28
89,95,69,47
83,95,42,24
89,96,36,21
87,96,39,21
86,89,38,27
100,82,30,38
116,114,57,36
122,89,73,51
105,83,73,45
111,78,33,34
112,79,36,31
117,76,33,29
119,72,41,34
131,74,39,35
142,66,45,32
148,60,64,30
154,62,51,28
162,64,54,26
184,64,35,25
183,67,35,23
180,71,43,24
169,71,54,28
174,71,50,29
170,71,55,35
170,73,56,33
179,72,52,33
178,76,56,30
182,70,57,31
185,71,58,34
188,74,54,33
191,70,55,30
197,69,51,29
195,66,54,28
195,63,54,34
193,64,47,41
192,60,49,41
198,45,42,25
183,50,49,23
182,43,44,27
172,46,42,38
177,38,39,27
166,33,40,25
160,32,42,24
153,37,32,47
149,37,34,43
144,39,35,44
141,41,32,49
140,41,32,47
134,52,34,33
132,65,33,33
138,65,36,21
139,71,54,39
130,125,39,19
139,128,46,22
151,95,33,32
156,87,39,22
162,95,43,31
168,94,39,32
167,92,43,32
169,94,42,38
171,92,42,36
169,93,46,37
174,91,43,34
173,93,46,34
177,92,42,33
182,92,40,29
185,90,38,31
186,91,38,33
186,90,40,29
187,92,41,30
190,91,48,35
198,93,39,31
188,94,39,24
182,96,44,27
179,96,46,31
177,99,46,28
175,97,45,31
172,100,44,35
170,103,45,38
167,104,39,38
163,107,30,34
162,111,33,27
160,113,34,31
157,119,26,33
159,118,29,29
158,121,47,18
160,120,34,38
158,121,25,35
159,125,29,33
163,126,36,21
166,125,34,25
169,119,26,27
170,114,32,29
170,109,41,31
177,106,43,37
182,98,35,43
184,97,34,34
183,91,41,39
190,93,39,30
189,70,38,52
184,91,37,34
180,92,32,37
182,92,32,33
178,90,27,34
177,96,24,32
177,89,30,26
174,102,24,28
171,77,35,35
162,86,27,40
117,89,95,22
110,93,55,25
111,90,73,11
151,72,31,19
144,92,27,20
137,91,28,20
133,85,34,25
134,78,34,21
138,83,30,20
107,121,44,10
104,129,39,14
119,121,46,10
128,124,32,27
126,119,43,33
130,117,45,21
136,125,31,27
145,122,38,23
191,119,24,26
155,121,45,32
149,118,39,35
155,120,66,33
157,115,47,33
160,114,56,30
160,110,47,32
