37,146,62,70
27,142,55,76
0,185,85,54
41,147,49,66
32,145,52,74
41,145,54,72
40,143,50,66
41,148,49,56
55,143,17,91
52,149,10,78
63,142,10,88
76,142,20,57
78,144,10,67
75,145,10,48
91,141,23,49
89,138,29,61
93,135,10,81
104,133,23,43
110,135,22,52
110,134,23,59
116,134,22,59
117,135,28,57
117,132,33,58
121,128,31,58
126,126,33,57
136,123,27,56
138,122,29,55
143,114,33,58
149,109,30,59
155,106,30,56
159,105,32,51
164,102,33,47
169,88,31,54
172,82,32,54
175,78,32,48
178,72,33,46
182,63,34,46
185,58,32,45
188,53,32,45
187,49,34,44
189,46,36,44
187,45,38,43
185,47,41,45
184,47,44,45
181,48,46,46
179,50,50,48
175,55,53,48
172,60,56,50
167,66,54,52
161,73,60,54
156,81,67,56
148,85,69,61
144,90,71,64
135,95,72,65
125,106,77,66
125,110,72,60
111,113,83,64
104,137,79,49
99,134,81,46
87,133,80,53
70,141,90,48
57,145,92,47
51,149,95,44
46,150,96,46
38,153,95,44
31,154,97,41
20,151,102,46
7,140,104,58
0,128,106,66
2,117,99,85
0,106,94,96
0,117,88,90
2,109,84,89
0,112,83,91
3,105,78,93
2,111,79,90
3,104,77,93
3,102,76,92
0,100,83,97
5,103,82,93
6,101,90,91
14,100,85,91
15,97,94,89
25,98,89,89
28,98,91,87
28,99,99,87
25,106,111,77
55,80,91,89
39,90,115,80
49,93,114,88
67,78,114,89
78,78,110,90
83,74,115,94
102,60,109,104
115,72,110,87
120,70,117,84
136,68,108,80
142,68,109,77
155,60,107,78
167,55,100,79
177,48,96,80
189,38,91,85
196,30,88,87
201,25,85,84
203,20,81,86
212,13,71,89
211,10,68,93
213,7,62,95
214,4,53,99
215,6,49,93
216,3,46,93
215,4,42,92
210,6,47,88
206,8,48,87
202,10,52,85
197,18,55,81
191,22,56,80
186,29,59,71
179,41,62,64
174,52,59,57
167,66,61,48
161,81,57,41
153,89,54,38
142,98,50,37
133,108,44,36
125,115,39,37
105,125,41,38
94,133,34,37
90,139,28,39
78,144,24,45
70,151,25,35
59,155,25,38
49,162,29,41
38,167,35,38
27,170,41,36
16,172,46,36
7,175,51,36
5,175,48,39
0,176,48,39
2,178,41,39
0,178,40,40
0,172,35,44
0,172,35,44
0,172,35,46
0,170,36,48
0,169,37,55
1,169,41,55
2,168,43,58
2,166,50,60
2,167,55,62
4,166,61,59
1,163,66,59
1,157,76,61
4,155,79,59
9,156,93,60
12,154,107,60
28,145,108,67
49,115,103,96
72,141,99,64
93,150,98,51
106,144,101,53
119,136,109,50
138,134,100,50
142,123,106,50
160,121,106,47
177,114,99,49
189,109,95,48
201,102,91,47
209,98,89,44
218,90,85,44
226,88,80,36
229,80,82,34
231,75,79,36
234,73,77,35
233,70,78,39
235,69,77,38
235,67,76,42
235,71,74,43
232,72,72,48
231,74,72,47
229,80,71,48
227,82,77,45
222,87,78,43
218,90,83,37
214,89,85,38
207,97,89,36
201,99,90,38
193,104,92,42
187,106,93,47
178,109,92,54
171,110,92,60
166,113,86,66
158,116,86,67
150,124,85,72
135,132,88,69
129,138,90,68
122,146,92,64
119,152,86,62
106,159,95,62
106,166,89,61
93,165,94,70
84,164,93,80
87,165,79,86
84,163,72,89
78,164,70,91
79,159,63,96
77,155,64,98
72,154,67,100
72,156,69,98
78,159,66,97
82,164,68,94
85,164,73,94
86,167,85,88
89,167,93,92
92,167,109,92
108,176,108,74
138,184,90,60
150,183,102,56
172,185,100,47
140,165,145,59
151,159,154,57
170,152,149,56
179,142,151,51
201,134,133,46
220,128,120,47
226,123,111,47
234,118,106,45
246,114,96,43
253,109,92,41
261,104,84,39
266,99,79,41
272,93,73,41
276,91,69,45
279,86,66,42
280,85,65,41
280,84,65,37
283,85,62,32
278,85,67,29
275,85,67,28
272,84,68,28
265,84,66,30
261,85,65,30
254,86,61,34
245,87,62,35
239,89,60,39
235,90,58,42
230,90,54,46
224,90,52,49
217,92,51,52
212,94,47,54
205,96,45,56
198,99,43,55
193,102,38,59
186,105,36,58
178,109,33,56
169,114,29,57
159,116,33,56
153,120,26,54
144,122,25,57
134,125,25,56
126,126,24,61
117,129,21,59
113,131,17,52
103,131,22,64
97,134,19,62
88,133,20,65
84,135,18,54
70,134,24,64
61,138,28,57
56,140,32,55
48,141,36,51
42,144,40,48
37,145,41,46
35,145,47,47
34,148,47,42
34,148,51,43
36,146,53,44
38,146,56,47
47,147,55,44
54,143,55,50
67,141,57,52
81,139,56,52
104,135,48,57
124,133,52,58
145,133,46,55
166,132,45,51
188,133,45,50
204,134,47,45
217,133,44,44
232,132,41,45
246,132,36,48
251,130,40,46
261,129,37,46
269,127,35,47
274,125,34,50
281,122,31,52
285,120,28,52
291,119,29,49
294,113,27,51
298,110,26,53
299,103,26,60
299,102,25,60
297,97,23,61
293,93,23,62
291,90,24,62
284,86,25,63
280,84,23,61
273,80,23,63
266,79,25,61
262,75,26,64
254,74,28,63
247,74,30,64
237,73,33,63
228,73,46,62
219,75,50,58
210,74,57,58
198,79,65,53
188,82,68,48
179,86,73,44
169,90,76,41
157,93,84,37
155,95,81,36
138,99,88,33
129,102,88,34
121,107,83,32
117,106,81,35
109,104,81,39
102,108,78,36
101,110,75,38
103,111,58,38
84,113,70,37
72,111,73,39
66,112,73,39
60,108,65,46
51,108,69,41
44,105,70,45
44,104,68,46
40,100,69,46
38,98,70,46
46,91,65,49
61,83,52,49
61,76,55,53
75,57,49,67
75,42,56,74
75,53,67,62
79,43,71,71
84,36,79,74
93,33,79,77
101,25,84,83
108,18,90,92
121,18,95,89
136,14,95,89
144,12,100,89
159,12,99,87
171,15,99,83
189,16,93,76
202,16,89,73
213,18,88,70
225,18,82,69
237,18,77,65
247,17,71,64
256,17,64,61
263,16,60,60
269,12,67,61
275,12,59,61
279,8,59,65
283,4,60,65
287,4,58,64
288,1,57,64
288,0,54,63
290,0,53,65
292,0,52,63
294,0,47,61
290,0,44,60
291,5,34,59
288,5,37,59
286,7,38,57
284,11,42,54
281,15,38,52
274,18,37,53
271,19,33,55
262,24,35,52
253,29,36,60
238,32,44,63
222,38,49,64
203,43,63,69
182,48,73,69
162,54,81,72
143,61,92,76
127,63,99,81
119,67,97,84
108,76,93,83
90,82,102,83
78,90,108,80
54,89,114,84
52,94,99,79
54,94,87,79
67,118,64,61
69,111,58,68
61,108,59,68
57,104,58,71
39,94,73,76
43,86,62,85
36,79,67,88
54,89,50,77
61,82,41,78
65,82,43,69
70,82,40,65
64,72,50,71
79,71,38,67
90,69,36,61
97,69,37,57
121,71,24,47
121,70,31,43
121,67,34,43
134,64,31,43
143,62,32,41
150,59,36,39
160,57,34,37
170,56,34,36
182,55,32,35
193,52,30,34
205,50,29,35
217,49,27,37
229,47,25,39
239,46,24,39
250,46,25,41
259,46,25,44
266,47,24,45
272,48,22,47
278,50,22,49
283,51,20,53
288,53,30,58
294,54,28,62
297,57,27,68
300,59,26,74
303,63,25,78
307,67,26,81
305,71,28,85
305,77,32,85
303,77,40,90
296,90,48,87
288,92,50,92
279,108,57,80
265,115,73,77
264,122,79,73
245,131,88,67
241,138,94,65
232,145,96,56
213,151,100,53
195,155,105,46
179,158,95,47
170,160,95,50
150,161,103,44
142,156,86,45
132,154,72,42
121,149,62,40
107,144,61,51
100,140,46,49
89,135,44,52
77,130,42,54
67,125,34,50
58,123,32,51
56,117,33,45
51,111,40,45
57,106,32,41
53,99,36,44
64,94,30,41
69,88,27,42
72,85,28,42
74,81,32,46
78,75,33,47
84,67,30,51
92,62,28,53
97,61,27,54
101,56,32,56
111,52,31,57
121,53,28,54
121,52,33,53
120,50,38,54
134,53,35,51
143,53,35,51
144,51,44,50
155,50,41,47
165,49,40,46
175,48,41,45
185,47,40,43
193,45,39,41
200,42,39,39
208,39,38,40
212,35,39,43
218,33,39,44
221,30,40,45
227,28,41,45
231,27,41,44
233,26,43,43
236,26,43,42
237,28,45,40
239,29,44,40
240,31,46,39
238,34,51,39
238,39,53,36
238,47,54,30
234,50,56,37
232,58,60,37
225,64,65,38
219,70,71,36
210,76,79,40
201,84,85,38
191,88,92,43
180,92,97,45
171,99,103,44
161,104,106,45
151,108,107,46
138,111,112,51
134,115,103,49
119,118,108,48
104,119,112,52
112,121,92,49
106,121,85,51
97,118,84,59
72,114,92,73
68,116,86,75
67,114,73,80
70,115,59,82
66,113,50,84
68,116,40,81
61,116,39,85
57,119,37,87
53,115,37,87
53,120,34,91
52,124,33,90
53,125,32,91
51,132,33,86
56,138,32,67
56,144,36,68
61,153,35,59
70,161,32,62
78,166,28,57
85,171,30,62
96,175,27,52
103,177,31,54
114,179,30,54
125,181,31,57
137,184,32,58
149,182,31,58
167,180,27,54
182,177,28,48
193,174,30,53
205,170,30,51
212,166,32,49
224,156,30,51
237,150,27,47
244,141,29,44
251,131,27,47
256,124,27,46
261,115,24,47
266,107,25,47
271,100,24,46
273,86,24,51
274,79,24,52
276,70,23,54
277,63,24,53
277,56,21,51
275,51,21,52
274,45,25,55
270,38,26,56
266,36,26,53
263,35,29,49
255,33,34,51
249,31,36,51
242,31,44,50
237,33,48,49
229,33,54,51
221,34,55,53
213,38,61,53
206,42,65,51
195,45,69,51
188,49,74,49
177,53,81,48
170,58,82,46
163,66,84,42
154,71,84,43
146,78,86,41
132,86,92,39
129,90,88,40
126,99,86,36
122,105,82,35
106,111,87,37
105,119,79,33
98,122,79,39
96,130,68,36
78,133,76,42
69,140,76,42
64,140,75,45
57,145,75,44
57,148,69,46
54,149,70,44
52,152,67,43
50,151,65,46
32,157,63,43
53,154,70,43
60,155,66,40
42,152,86,41
73,149,68,42
69,149,80,46
76,146,78,47
91,145,71,48
103,143,71,47
107,142,75,51
119,142,78,48
131,141,79,51
134,139,83,51
147,139,85,47
153,136,89,54
166,136,89,57
180,137,94,47
191,134,91,39
200,135,88,44
207,133,92,40
218,130,88,46
228,129,85,46
233,126,82,47
245,121,78,48
247,116,79,49
255,111,77,49
258,103,75,52
265,97,72,53
270,87,67,57
274,77,61,60
275,76,60,57
276,70,62,56
278,62,61,59
279,57,59,59
280,52,55,59
278,50,53,60
277,45,51,63
275,40,49,64
270,37,44,64
269,33,36,67
263,29,32,70
259,26,33,73
253,27,31,74
241,26,34,77
227,27,40,77
212,29,50,78
196,32,58,78
180,37,67,77
162,42,76,75
145,47,85,74
134,56,94,73
124,65,94,69
120,70,89,69
116,75,86,67
86,84,109,62
77,80,106,71
86,88,86,66
72,92,97,69
55,85,101,75
55,86,102,82
22,74,128,97
36,76,109,101
28,70,110,108
24,73,112,105
22,76,113,104
26,72,101,98
30,81,103,89
58,85,78,92
37,77,103,101
77,89,67,91
65,86,79,90
70,84,87,91
91,93,77,78
93,94,83,79
100,96,85,76
98,93,95,77
118,98,89,74
135,102,81,67
134,100,89,67
122,99,113,65
125,98,117,63
145,102,112,57
143,100,123,57
148,100,129,54
157,101,126,50
168,100,125,48
176,98,124,46
186,97,120,44
193,96,117,42
201,89,113,43
207,87,109,40
212,84,105,39
215,83,103,37
195,85,123,30
167,87,148,24
215,74,103,33
218,74,100,33
221,72,96,32
221,72,91,29
219,68,87,31
216,66,88,31
213,65,87,32
209,65,86,32
205,66,86,31
201,66,87,32
195,69,84,31
189,70,84,32
182,72,82,34
174,75,83,39
171,79,79,39
170,83,72,42
160,85,72,48
154,86,65,54
154,90,56,58
144,96,53,63
131,100,56,66
125,104,48,65
122,109,41,68
117,113,34,69
106,116,32,65
89,119,10,49
90,127,33,54
41,113,68,82
28,114,78,95
31,124,70,89
27,113,69,104
53,143,38,78
47,144,39,66
52,153,33,73
42,151,41,80
45,156,37,77
47,156,35,77
47,158,36,71
50,160,37,76
56,160,35,60
57,160,38,59
61,161,39,66
69,164,41,64
77,166,51,83
88,170,49,79
102,173,53,80
117,178,56,75
117,178,69,76
132,179,69,71
140,182,76,68
149,182,83,65
159,182,87,63
171,181,90,60
183,180,93,58
197,177,93,54
205,176,99,52
214,172,101,50
222,167,100,48
230,163,95,42
236,159,97,36
240,149,94,35
245,141,91,34
249,137,88,32
246,129,90,35
247,121,91,36
244,112,90,35
241,106,89,34
239,102,89,33
235,92,87,32
230,84,85,31
223,75,81,31
218,72,80,31
212,66,76,29
199,62,76,28
196,56,72,29
186,56,75,34
181,52,76,34
174,50,77,39
166,50,74,37
158,52,73,38
152,53,76,42
150,52,68,46
139,54,70,48
130,56,61,60
124,59,46,67
128,61,55,57
122,63,51,59
118,65,49,62
96,70,64,67
89,73,64,71
71,83,75,65
62,90,74,62
61,88,68,65
50,96,76,62
42,95,81,65
37,95,76,65
31,98,71,63
31,94,74,78
29,98,69,77
24,103,71,76
23,99,74,90
14,102,88,98
9,99,91,104
5,98,96,103
5,95,103,109
32,104,79,100
14,106,99,94
8,104,99,84
53,119,89,83
44,112,107,88
42,111,126,86
82,120,101,68
76,113,116,72
90,114,109,70
96,109,112,71
113,102,107,70
125,94,105,71
138,90,112,69
145,86,106,67
163,84,105,61
186,78,94,60
203,73,90,56
217,70,84,54
234,68,73,49
249,67,65,46
267,66,54,42
274,62,52,42
282,62,47,38
289,58,43,39
294,57,38,38
296,57,36,36
296,55,36,35
294,52,39,34
293,50,39,31
291,49,38,31
287,50,40,32
282,50,42,35
276,52,44,36
271,53,43,39
261,56,47,38
251,62,51,38
243,68,52,38
231,72,57,41
218,79,65,41
205,87,71,38
193,93,75,41
180,98,81,41
167,106,85,40
150,115,92,48
127,123,101,49
119,134,96,45
103,141,95,47
106,145,76,51
87,118,80,84
74,107,59,67
68,93,57,61
77,83,53,66
38,148,82,20
63,112,56,28
28,150,90,10
49,119,57,41
13,154,80,49
10,148,81,56
6,140,76,62
8,141,74,65
13,133,64,70
15,111,59,86
10,107,61,84
15,113,59,82
18,110,56,83
14,111,62,82
15,102,61,84
17,97,70,89
16,90,61,76
20,93,80,83
27,93,85,83
41,93,79,85
32,91,98,83
31,94,110,77
33,99,118,71
49,101,120,70
74,102,107,70
89,110,104,62
98,114,108,57
115,119,110,57
126,122,106,54
128,128,117,47
138,128,109,47
148,128,112,51
162,129,111,47
172,129,107,45
183,129,104,44
189,128,103,46
192,126,104,42
209,119,96,42
217,116,93,36
221,108,92,38
224,104,92,37
228,97,90,36
230,83,88,41
227,75,90,40
221,65,95,40
220,64,92,37
220,53,94,34
214,46,95,37
207,38,98,40
202,31,102,42
196,28,105,41
187,23,108,43
183,18,108,49
172,16,113,50
166,14,116,54
160,20,119,49
151,28,123,43
135,39,120,43
123,83,131,10
123,40,115,55
121,47,113,50
120,56,111,49
121,60,100,57
107,63,107,66
79,70,120,80
66,75,116,82
60,79,109,85
57,85,100,85
41,78,104,114
43,101,95,93
39,106,77,76
34,107,91,101
27,108,75,80
22,111,93,102
15,112,94,104
15,112,91,107
15,113,89,109
10,112,96,113
11,111,92,117
10,110,93,117
9,108,96,120
10,103,98,130
16,106,97,128
35,133,86,101
44,132,85,100
65,139,72,95
68,140,79,92
69,141,91,88
87,146,87,78
107,155,77,65
98,153,101,63
113,149,98,59
110,143,109,58
116,143,119,49
117,144,130,42
125,139,123,44
136,130,122,45
146,123,122,46
157,119,123,43
165,113,122,42
175,106,120,41
183,101,117,38
188,93,115,41
194,91,109,35
199,87,109,31
200,77,104,34
202,74,105,31
203,71,104,31
204,64,103,31
203,61,102,27
