171,102,54,43
103,146,127,41
36,144,222,10
55,150,133,27
29,154,80,86
77,139,85,92
15,152,83,106
115,118,96,70
158,116,35,91
62,160,48,75
11,146,179,10
19,149,78,37
35,155,59,47
15,154,74,39
16,152,73,59
7,145,70,53
3,145,76,30
6,143,80,41
6,143,79,50
5,146,88,34
8,144,72,64
1,147,81,36
0,137,111,84
142,97,10,69
159,97,33,32
164,98,63,44
164,98,50,46
160,101,59,43
167,104,64,40
163,104,73,40
173,105,52,46
174,110,78,57
174,112,61,44
175,114,64,48
176,113,62,47
181,112,37,41
183,112,81,52
177,111,32,44
186,106,43,42
186,101,54,53
176,96,55,55
178,95,59,43
180,87,49,45
175,86,45,49
173,83,44,50
166,76,37,52
159,73,44,48
152,77,90,47
153,76,45,43
146,74,44,44
139,76,44,45
139,77,35,48
139,83,34,46
138,87,40,41
139,90,35,43
139,94,38,51
131,98,47,54
136,104,46,53
144,104,51,57
146,106,48,57
151,107,46,58
158,109,51,55
166,109,32,51
171,111,32,50
174,110,38,29
182,112,40,31
193,103,35,47
204,102,44,41
206,96,51,50
216,90,48,53
224,85,41,54
226,81,35,49
235,77,34,50
238,78,31,48
240,78,28,48
221,83,60,40
236,77,52,46
242,73,66,43
179,79,47,46
238,72,37,48
237,74,45,46
236,75,48,39
246,74,33,44
248,76,25,50
250,82,32,43
250,82,28,44
246,84,28,45
252,88,35,42
253,90,31,42
259,90,29,45
264,93,27,44
270,94,16,39
261,81,33,46
271,95,31,54
274,88,23,45
270,84,24,42
226,108,101,33
277,91,18,56
275,73,52,73
275,79,10,72
265,70,48,56
291,80,25,60
289,79,17,50
281,77,18,47
276,69,20,49
273,77,18,45
261,75,21,50
254,76,21,43
245,82,27,31
238,85,20,34
228,89,24,31
223,94,27,27
216,100,31,28
205,105,27,49
194,113,32,48
184,123,34,40
178,134,32,41
170,140,37,42
167,148,39,43
165,154,40,36
159,163,44,33
161,163,43,40
161,165,44,38
160,169,43,31
161,165,44,38
163,163,43,41
166,163,48,40
167,155,47,44
170,155,50,38
174,153,48,37
173,153,51,40
175,151,52,35
180,146,48,41
189,144,42,42
187,141,40,44
186,136,42,48
183,144,47,33
186,147,44,29
189,147,41,37
190,148,41,41
191,152,41,33
191,155,41,33
196,155,37,37
196,156,41,31
200,159,40,30
205,159,41,30
209,161,37,26
219,165,34,23
224,166,36,25
231,167,32,25
236,167,31,27
247,168,35,27
249,165,32,26
249,158,36,30
254,157,35,33
221,125,77,60
269,154,33,34
272,151,35,38
276,146,35,35
275,147,32,25
277,143,33,24
278,142,30,21
275,140,28,20
272,139,33,18
268,136,32,18
262,133,40,20
254,133,38,17
240,124,47,28
244,131,43,22
238,132,54,10
229,138,38,25
215,147,37,20
209,148,36,30
206,147,32,31
200,155,28,31
160,168,56,37
168,168,40,46
169,141,44,72
181,130,34,78
190,115,38,73
208,118,26,78
149,214,44,12
144,218,36,28
143,222,44,30
138,220,43,29
142,215,31,36
140,215,25,32
134,211,26,36
144,206,16,40
136,204,11,36
137,201,22,27
138,193,34,30
136,181,31,36
161,145,39,23
143,175,17,34
150,164,10,46
144,163,19,38
149,159,18,37
151,155,22,37
154,153,15,39
155,152,17,41
161,151,16,37
174,120,35,49
162,133,30,52
156,145,27,53
148,148,46,45
171,145,20,60
177,150,19,45
183,156,20,39
192,158,18,37
197,161,19,36
205,163,18,37
209,162,21,39
220,168,18,34
230,170,20,31
236,167,23,34
244,164,24,40
240,162,47,43
254,162,48,38
262,171,43,38
269,164,40,29
275,171,37,24
279,155,36,41
284,161,35,44
286,162,29,51
286,158,36,41
292,152,31,46
286,161,33,55
288,161,37,42
288,160,32,42
286,159,31,36
281,152,25,44
275,163,28,32
265,162,36,30
261,165,30,37
259,163,26,39
247,161,33,38
238,157,26,42
235,159,24,38
226,162,28,28
216,161,26,28
195,158,27,43
187,155,32,45
204,149,28,49
186,154,44,43
211,139,42,43
165,157,66,34
149,162,47,42
147,162,34,39
142,164,37,38
140,167,40,38
138,168,38,38
138,168,37,37
138,170,35,40
141,173,39,38
144,175,37,40
148,178,37,39
155,178,32,41
160,179,35,41
168,181,32,39
174,183,31,36
184,182,34,35
191,181,31,31
198,180,35,32
208,181,35,31
217,176,36,31
228,168,28,36
237,158,29,42
240,150,38,49
248,145,38,53
253,142,44,55
252,141,50,57
263,138,39,61
269,126,40,52
254,125,48,53
