sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
fighter_mul,2000,0.2905049504950495,0.5325,0.28622874749415944,51.62216242734871,0.4595,all;similar_or_multiple_objects
cup222,2010,0.29934978572484117,0.5393034825870647,0.29551057484235344,45.01639710466028,0.4199004975124378,all;small_rigid_object
giraffe222,2390,0.3213679108496624,0.594979079497908,0.317943441152235,63.518188082055815,0.34309623430962344,all;large_or_deformable_object
giraffe_motion,1500,0.3530363036303631,0.6286666666666667,0.3500360263231577,45.97257908187775,0.32066666666666666,all;fast_motion;large_or_deformable_object
dove_mul,1930,0.38152670189298726,0.6098445595854922,0.3788051267442277,44.569424850161774,0.3051813471502591,all;similar_or_multiple_objects
bike222,1899,0.4520826490231961,0.8162190626645603,0.45097049766610753,29.242569809561914,0.14955239599789363,all
elephant222,2290,0.48119676596480604,0.7947598253275109,0.48024176601903296,24.544511977063674,0.16812227074235808,all;large_or_deformable_object
bottle_mul222,1101,0.49235168748482466,0.6920980926430518,0.4915228449586314,32.054315977799874,0.15077202543142598,all;similar_or_multiple_objects;small_rigid_object
star_motion,2122,0.5240245985013204,0.9293119698397738,0.5240439002983585,13.468084917658196,0.06173421300659755,all;fast_motion
giraffe_low,2267,0.52487913105382,0.9417732686369652,0.525108502303632,21809.848613265127,0.00882223202470225,all;low_event_density;large_or_deformable_object
star_mul222,2036,0.5275486782469995,0.7716110019646365,0.5272198606595542,22.932207755371632,0.12524557956777996,all;similar_or_multiple_objects
ship_motion,2301,0.5317446998937182,0.9826162538026945,0.5319510609588065,7.078774725827923,0.009561060408518035,all;fast_motion
star_mul,2160,0.5365328199486615,0.9907407407407407,0.5368696928994194,7.344896046503416,0.008333333333333333,all;similar_or_multiple_objects
bike333,2001,0.556652366885864,0.92103948025987,0.5569508568740117,10.413485555736864,0.04597701149425287,all
tower333,2401,0.5844800639997361,0.9887546855476884,0.5853483458069256,7.502274017915082,0.003748438150770512,all;large_or_deformable_object
truck_hdr,1969,0.6018484530017246,0.9964448958862366,0.6029063110029408,7.28998833567812,0.0015236160487557136,all;high_dynamic_range
airplane_mul222,2051,0.6135089861984736,0.9673330082886397,0.6145601269021043,7.316247251556321,0.019990248659190638,all;similar_or_multiple_objects
bike_low,1290,0.6230485839281601,0.9728682170542635,0.6242451054166052,12.482418587529917,0.0,all;low_event_density
whale_mul222,2171,0.6305804233117923,0.8968217411331184,0.631796892011245,11.674554358749461,0.012897282358360202,all;similar_or_multiple_objects;large_or_deformable_object
ship,967,0.6311753202207501,1.0,0.6322975620967076,6.227117359339994,0.0,all
star,1156,0.6516752886361301,1.0,0.6533710207827705,4.132152499070756,0.0,all
dove_motion,2202,0.6609562863643311,0.8728428701180745,0.6624373552916591,13.126521232585247,0.019981834695731154,all;fast_motion
box_hdr,1948,0.6657602618578079,0.9697125256673511,0.6673619300224872,8.574771766950189,0.006673511293634497,all;high_dynamic_range;small_rigid_object
cup_low,1933,0.6697894310900311,0.992240041386446,0.6714773080273346,8.520990241608684,0.0,all;low_event_density;small_rigid_object
dog_motion,2788,0.6707139508785885,0.9835007173601148,0.6724067498307179,8.092526086609649,0.001793400286944046,all;fast_motion
truck,1131,0.6936383293501763,1.0,0.6956057878899802,3.571562808316628,0.0,all
box_low,2084,0.719584386461679,0.9971209213051824,0.7218069678591887,8.1818866358185,0.0,all;low_event_density;small_rigid_object
dove_mul222,1297,0.7196424345595699,0.8920585967617579,0.7219585203562258,9.472907990116964,0.0,all;similar_or_multiple_objects
tower,1144,0.7415183826074915,1.0,0.7440730979258301,4.45587145194775,0.0,all;large_or_deformable_object
dog,642,0.7415563986305173,1.0,0.7438105446610672,3.765346427560407,0.0,all
cow_mul222,2231,0.7588835979070789,0.9654863290004483,0.761416514542147,7.843342927891005,0.01882563872702824,all;similar_or_multiple_objects
tank_low,2276,0.7881858045206982,1.0,0.7909461119942602,3.1120924905256206,0.0,all;low_event_density
