threshold,precision
0,0.0007036590269400884
1,0.024963141670017425
2,0.08693539739981236
3,0.1747922530491891
4,0.2710427556627798
5,0.3690021444846535
6,0.4585008711968905
7,0.5434760755930841
8,0.6167236295402762
9,0.6754121431443506
10,0.7268295134700442
11,0.767072108296475
12,0.7990383326631819
13,0.8244035652057365
14,0.8427992226243131
15,0.8581456909261493
16,0.8697058035115937
17,0.8788198632891033
18,0.8857391770540142
19,0.8909831121833535
20,0.8958752177992226
21,0.8997453424473931
22,0.9025097171960863
23,0.9049390162176651
24,0.9068657016485726
25,0.9084908189250771
26,0.9101159362015816
27,0.9113389626055488
28,0.9123441897868918
29,0.9133829245409463
30,0.9142541214314435
31,0.9153263637582093
32,0.9161305455032838
33,0.9166331590939553
34,0.9172027878300496
35,0.9177221552070768
36,0.9183923066613054
37,0.9188614126792655
38,0.9194310414153599
39,0.9201347004423
40,0.9208551132555958
41,0.9213409730599116
42,0.9217933252915159
43,0.9221954161640531
44,0.9225807532502346
45,0.9230666130545503
46,0.9236027342179333
47,0.9240215788768261
48,0.9243901621766519
49,0.9248090068355448
50,0.9252110977080821
