sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
bike333,2001,0.224565934854355,0.4387806096951524,0.21944866420557096,60.12978894201685,0.5012493753123438,all
cup222,2010,0.24033791438845378,0.4626865671641791,0.235474118306097,53.77721417500808,0.49601990049751243,all;small_rigid_object
fighter_mul,2000,0.26889108910891085,0.573,0.26492478836956856,35.8054276726923,0.369,all;similar_or_multiple_objects
giraffe_motion,1500,0.29871287128712876,0.5073333333333333,0.29468241112888477,57.73940937078309,0.424,all;fast_motion;large_or_deformable_object
giraffe222,2390,0.3069596917850781,0.6334728033472803,0.3036806537978066,56.343491896527716,0.31213389121338914,all;large_or_deformable_object
dove_mul,1930,0.32825116708562047,0.5378238341968912,0.32489794135645556,46.34722164365622,0.3673575129533679,all;similar_or_multiple_objects
bike222,1899,0.4019155470049375,0.7372301211163771,0.4001270762693658,32.974996647997706,0.19852553975776724,all
elephant222,2290,0.40787755631458344,0.7585152838427948,0.40625418924603907,23.197751608272394,0.15982532751091702,all;large_or_deformable_object
ship_motion,2301,0.4118011540397846,0.8500651890482399,0.41029147019702755,18.227830170084786,0.1295089091699261,all;fast_motion
bottle_mul222,1101,0.4421542971735866,0.6539509536784741,0.44095238935338193,32.9359751648599,0.15258855585831063,all;similar_or_multiple_objects;small_rigid_object
star_mul,2160,0.5188989732306565,0.9912037037037037,0.5189638688295809,7.532062883231988,0.00787037037037037,all;similar_or_multiple_objects
star_mul222,2036,0.5195782839580618,0.825147347740668,0.5194206986020341,18.956895318035127,0.07367387033398821,all;similar_or_multiple_objects
tower333,2401,0.5299112168609614,0.9408579758433986,0.5301257979575427,10.859162060658916,0.029987505206164097,all;large_or_deformable_object
star_motion,2122,0.530188221461166,0.9373232799245994,0.5302884816430776,10.199466508018244,0.04429783223374175,all;fast_motion
airplane_mul222,2051,0.560180737722724,0.9497805948317893,0.5606232572982905,9.322783945677356,0.035592393954168695,all;similar_or_multiple_objects
truck_hdr,1969,0.5614399428769692,0.9878110716099543,0.5620400278829328,8.630350820059627,0.0025393600812595226,all;high_dynamic_range
whale_mul222,2171,0.5678543902294421,0.8539843390142792,0.5684207275519971,15.62439495635451,0.032243205895900504,all;similar_or_multiple_objects;large_or_deformable_object
giraffe_low,2267,0.5905305131307131,0.9779444199382443,0.591559745256894,21807.440907790347,0.007940008822232024,all;low_event_density;large_or_deformable_object
dove_motion,2202,0.6239826979973201,0.8278837420526793,0.6252743608469762,12.99038487211249,0.004087193460490463,all;fast_motion
dog_motion,2788,0.6397005554213958,0.973816355810617,0.641015871396324,8.825875662606547,0.0028694404591104736,all;fast_motion
truck,1131,0.6478889268237169,1.0,0.6493161109596545,3.7768076246460547,0.0,all
box_hdr,1948,0.651056173379145,0.9527720739219713,0.652550918626948,9.26725493876874,0.004620123203285421,all;high_dynamic_range;small_rigid_object
dove_mul222,1297,0.666954205058131,0.912875867386276,0.6685792233456739,11.63545041292931,0.009252120277563608,all;similar_or_multiple_objects
star,1156,0.6673061769844805,1.0,0.6689398699933412,3.773834379438231,0.0,all
ship,967,0.6686291173067669,1.0,0.670437699223726,5.487073187169139,0.0,all
cup_low,1933,0.6917836636224409,0.9979306777030522,0.6935976131808689,7.807057554306568,0.0,all;low_event_density;small_rigid_object
bike_low,1290,0.6970527285286666,0.9953488372093023,0.6990425251405546,9.50043597825867,0.0,all;low_event_density
cow_mul222,2231,0.7030235520190299,0.9542805916629314,0.7049708112496568,9.044218268754737,0.014791573285522188,all;similar_or_multiple_objects
box_low,2084,0.7390823055434143,0.9980806142034548,0.7413326407821313,7.1209142133770005,0.0,all;low_event_density;small_rigid_object
dog,642,0.7450109496931001,1.0,0.7473251006360389,3.734871569561993,0.0,all
tank_low,2276,0.7508004315370023,1.0,0.7532969569201264,3.6395901549141914,0.0,all;low_event_density
tower,1144,0.7725368690715226,1.0,0.7752625011641164,3.747574854159801,0.0,all;large_or_deformable_object
