129	151	62	36
137	158	45	39
132	168	49	31
128	172	53	30
123	177	56	30
119	179	59	29
113	175	59	35
112	170	58	39
118	168	48	41
69	170	60	32
13	225	59	30
78	216	52	43
47	250	110	10
92	250	52	10
132	234	33	25
163	233	42	26
125	185	53	25
124	176	56	26
129	177	59	24
132	178	58	21
136	177	56	19
144	176	53	19
155	169	54	24
158	169	53	23
164	168	50	22
172	166	49	27
184	170	59	38
181	167	70	42
191	166	59	46
185	151	52	45
190	162	49	47
194	151	45	50
194	142	44	44
171	141	49	34
202	149	44	38
199	168	34	38
197	162	36	41
192	153	48	46
196	154	46	42
222	141	39	26
221	140	35	28
214	136	37	31
215	133	35	33
216	126	33	34
206	133	39	37
203	145	37	50
198	143	37	47
200	130	38	46
198	137	35	50
194	139	42	45
190	138	42	47
184	139	47	49
191	148	47	51
190	150	42	49
188	152	43	45
161	135	34	34
150	138	34	32
185	174	47	27
177	171	49	27
172	172	50	22
166	171	51	23
160	166	50	26
156	165	49	28
150	165	51	25
141	163	56	26
133	165	56	25
134	163	54	25
124	163	58	27
127	163	55	27
116	166	51	22
108	167	57	21
102	168	54	23
102	170	49	22
101	167	41	26
98	165	42	30
97	166	43	30
98	167	40	31
88	165	39	31
88	165	38	33
85	167	42	32
85	168	38	30
85	165	39	30
84	167	44	23
91	167	41	31
96	168	44	33
104	167	47	32
105	167	52	33
124	168	56	32
121	169	60	29
130	174	53	24
135	173	55	25
144	170	55	28
149	172	62	27
149	167	61	34
153	162	51	36
159	161	59	36
159	157	45	36
168	158	54	33
177	156	61	33
182	155	59	35
194	152	48	40
221	143	36	37
219	137	39	37
215	135	35	40
213	132	39	43
215	136	44	39
208	117	40	39
201	114	37	36
201	112	38	34
197	109	37	35
194	106	34	35
184	103	41	36
187	100	32	35
177	100	31	31
171	102	31	34
168	101	30	32
162	104	32	31
155	105	32	33
150	104	32	37
144	108	33	37
135	112	35	33
123	117	38	34
117	121	38	33
115	128	39	26
110	133	39	29
99	144	43	20
96	148	47	18
89	149	45	18
80	155	41	18
77	156	41	18
109	162	44	36
56	152	53	25
58	153	51	26
60	152	51	28
68	153	49	26
93	147	33	32
72	150	44	29
75	154	53	26
75	157	57	23
72	154	55	26
81	150	40	31
