89	92	69	60
101	98	57	58
105	92	54	60
98	93	61	61
103	90	59	62
108	92	52	59
103	89	60	56
110	90	53	56
109	87	55	57
110	86	55	59
108	81	57	61
109	82	57	58
109	79	57	61
117	76	53	62
112	72	58	62
114	66	59	66
117	68	58	63
118	64	59	63
121	61	60	66
122	58	59	66
125	58	60	65
128	55	61	66
131	52	59	66
134	52	58	64
138	52	56	63
139	48	57	64
142	48	57	64
142	47	58	62
148	46	54	62
151	45	53	62
153	42	52	64
156	42	48	63
158	42	49	61
162	45	47	61
164	44	47	62
163	45	48	62
165	49	47	62
164	51	48	62
166	55	46	62
165	58	48	62
165	60	50	64
162	65	51	64
163	69	49	65
157	71	55	67
152	74	58	69
147	72	61	71
144	71	61	76
141	74	60	80
134	70	61	86
128	75	56	88
121	72	60	92
118	70	56	93
114	66	60	98
105	87	54	83
104	96	41	76
95	91	42	83
85	93	46	80
73	83	62	89
68	85	56	83
69	99	41	71
66	102	33	66
61	104	35	62
59	103	31	60
56	105	32	59
55	105	29	56
53	106	29	52
51	109	27	49
53	108	26	47
52	108	25	45
54	111	24	41
55	113	23	39
54	117	23	37
56	118	22	37
59	119	21	37
62	119	21	37
65	122	21	37
67	122	21	37
70	123	22	37
73	121	28	39
76	121	26	39
79	124	21	37
79	126	22	38
84	134	19	36
84	133	21	36
87	133	22	35
90	130	22	35
91	133	23	36
90	131	25	39
93	131	25	40
94	126	23	43
95	129	25	46
90	118	31	52
90	113	32	60
86	115	36	59
97	114	31	61
91	94	44	79
92	86	51	85
96	65	57	96
92	82	56	88
96	84	57	83
93	83	65	88
96	66	71	91
97	62	70	97
102	64	72	94
93	65	81	91
100	61	82	93
100	63	85	92
108	61	84	90
112	60	85	88
119	59	82	87
125	63	81	83
131	62	78	83
139	58	75	84
140	58	78	85
145	60	73	82
149	57	69	83
152	57	66	82
159	68	63	70
155	60	67	78
164	58	58	76
162	63	54	72
161	60	51	74
154	57	51	74
156	70	45	62
160	75	35	56
158	75	32	57
152	73	30	57
145	75	28	55
140	74	28	56
133	71	28	58
128	72	29	57
120	76	31	56
115	81	28	52
109	78	27	55
102	82	27	53
94	82	30	52
86	83	34	51
79	90	33	49
74	89	35	52
67	97	33	52
63	96	36	53
55	103	41	51
48	103	36	53
38	106	42	55
35	109	38	55
32	113	36	57
24	114	42	55
19	118	44	53
16	120	43	55
14	128	42	51
12	134	40	55
12	139	40	57
11	145	40	57
18	151	37	59
25	158	34	62
31	164	35	62
41	170	34	63
50	174	41	65
61	174	48	71
70	173	55	71
81	167	67	74
89	161	72	75
100	155	80	79
112	147	83	84
125	136	83	87
135	129	83	91
147	125	78	88
158	126	74	81
172	112	63	83
180	113	58	73
190	98	54	66
195	101	54	61
196	91	56	61
195	86	57	59
195	82	59	56
191	83	60	56
185	72	65	59
181	70	66	61
177	64	68	67
171	59	68	71
165	59	69	75
160	61	65	73
151	62	67	74
146	65	67	69
142	70	63	64
133	72	60	62
127	80	57	55
118	94	57	43
118	96	49	41
108	97	47	41
103	97	42	42
93	97	40	42
85	96	41	41
85	97	37	40
81	94	31	38
78	89	30	41
72	90	30	38
69	89	27	37
65	86	25	36
59	87	30	36
54	84	33	35
51	82	34	34
46	80	40	35
46	77	40	36
48	73	41	40
50	72	43	37
53	71	43	39
52	68	50	43
54	69	53	43
56	68	57	46
60	69	62	46
59	76	60	43
68	80	56	41
78	79	48	44
90	81	43	45
99	84	41	44
108	84	36	46
117	85	29	44
126	86	29	48
135	87	29	50
142	85	33	52
150	85	34	52
151	85	44	52
160	85	50	48
162	83	56	45
169	84	61	42
170	78	63	45
173	71	65	49
181	66	62	52
183	63	65	49
185	57	62	54
185	53	66	57
188	51	62	54
187	48	62	59
182	50	64	54
183	45	65	57
176	49	70	58
172	44	75	65
172	52	71	58
165	51	78	65
162	57	76	70
152	56	74	72
143	62	74	75
