230	104	42	38
226	105	41	39
221	111	40	41
213	116	40	43
202	122	37	47
188	128	29	51
169	133	23	53
141	134	22	54
117	128	22	52
94	120	26	50
74	112	30	46
59	104	32	41
48	100	33	39
41	95	33	37
37	95	33	37
37	98	33	38
41	102	33	39
47	106	34	41
62	112	34	43
83	121	33	46
112	125	26	50
144	127	23	52
175	127	23	52
207	123	23	49
230	116	29	43
246	108	33	39
258	101	34	35
265	95	34	30
265	92	35	25
263	93	35	22
261	94	34	22
253	101	33	22
243	108	33	24
232	117	30	29
218	123	26	34
198	128	25	36
175	132	25	37
149	130	21	39
122	124	22	39
99	114	25	36
83	104	27	35
71	94	30	33
66	85	31	30
64	78	32	27
64	78	34	24
66	77	39	23
74	83	40	26
90	90	36	32
111	97	32	39
137	103	26	45
165	109	25	47
201	110	19	48
229	106	20	45
251	99	24	40
266	90	26	37
277	79	28	34
280	70	29	31
281	65	29	27
279	64	31	24
276	65	33	21
270	73	33	17
263	82	33	19
254	92	32	25
240	104	30	34
219	116	30	38
193	127	30	41
160	131	29	44
126	127	29	46
91	117	30	47
66	103	31	41
44	86	32	38
29	73	36	33
19	66	39	27
12	62	42	22
9	62	43	20
10	62	43	26
10	71	45	30
16	83	42	39
34	90	38	50
62	102	36	55
101	111	34	57
148	112	25	60
189	107	36	53
215	100	40	44
235	87	39	38
252	74	35	32
256	64	37	28
258	64	37	27
257	63	36	24
252	67	36	21
247	73	37	21
240	83	39	25
233	96	36	32
220	107	30	40
196	118	29	44
166	125	28	46
132	122	23	51
93	114	29	49
63	104	35	42
39	91	36	40
24	78	37	39
11	71	40	36
3	67	43	31
2	68	47	27
2	73	47	26
4	80	51	32
15	91	49	38
33	103	43	51
62	112	38	58
102	125	35	59
142	131	34	58
186	125	27	58
214	116	32	49
232	102	35	41
247	87	34	37
255	73	34	37
257	67	35	34
258	65	35	31
256	70	36	26
251	78	38	25
245	89	40	26
239	102	37	33
223	115	33	42
199	125	31	48
166	134	33	51
131	131	27	55
90	122	26	55
58	111	36	49
36	96	35	46
22	83	35	45
11	71	36	45
5	68	39	42
4	68	41	38
4	73	43	34
9	82	43	35
19	94	42	38
39	106	36	47
71	118	27	57
109	130	24	58
148	131	22	59
176	131	23	56
205	121	29	49
221	110	36	42
237	96	33	40
250	85	30	39
254	73	31	39
255	71	31	35
252	73	35	28
247	80	39	27
242	89	41	30
234	100	38	34
222	110	32	42
199	119	30	50
169	125	32	53
137	123	28	57
103	115	26	57
71	107	33	53
48	96	37	48
33	84	37	46
20	75	39	44
14	71	40	41
9	76	42	37
11	82	44	33
16	90	46	33
26	98	45	41
42	105	42	52
68	116	39	59
106	122	31	63
144	123	31	63
188	117	29	62
215	109	39	52
234	97	44	42
249	85	42	38
260	75	38	36
265	66	38	33
265	65	39	33
260	69	43	30
253	76	47	27
244	86	49	31
237	95	44	43
220	105	37	54
192	117	30	59
156	123	28	62
118	123	28	61
80	118	35	57
51	109	43	50
31	98	43	47
16	88	42	46
7	81	43	45
0	78	45	46
0	81	44	41
3	87	46	41
12	97	47	44
28	108	45	52
57	118	38	63
93	127	32	66
132	130	30	67
178	123	28	66
213	112	37	59
234	100	45	48
250	85	45	44
262	70	42	40
269	60	39	38
271	59	37	33
268	59	40	29
262	67	43	25
251	80	46	24
241	91	47	33
229	100	40	45
207	111	33	54
173	120	36	56
136	121	34	59
96	116	31	58
62	106	36	54
35	93	40	50
19	80	41	49
9	67	42	48
2	61	43	45
0	61	44	42
3	64	47	37
9	73	48	38
20	83	48	42
46	98	39	50
81	107	30	61
119	121	28	62
157	122	25	63
191	118	25	61
220	110	29	56
237	97	36	48
251	84	35	46
260	71	35	43
263	64	37	40
265	61	36	37
260	65	39	33
