218	61	33	87
170	35	74	57
171	59	71	43
175	58	61	51
217	58	32	53
213	56	34	35
214	56	31	45
216	55	31	39
215	55	33	47
214	53	36	35
214	52	34	51
210	52	40	37
196	16	52	71
192	37	51	51
194	14	49	77
197	38	49	54
209	67	38	32
213	66	33	39
213	71	34	92
211	79	40	101
212	87	40	101
211	89	42	98
212	96	42	95
216	104	43	94
217	106	46	90
218	111	44	87
221	114	44	86
226	117	41	83
230	120	40	81
235	122	38	79
240	121	35	79
244	123	34	75
248	122	32	73
250	122	31	70
253	121	30	68
256	117	30	68
259	115	27	65
262	113	26	63
266	110	25	62
270	109	22	60
271	106	22	60
273	103	20	58
276	103	19	56
278	100	19	57
279	98	18	55
280	95	18	55
280	92	19	56
280	89	21	56
280	86	21	55
280	83	22	55
279	81	24	54
279	78	25	54
278	76	28	54
277	75	28	55
275	73	28	56
274	71	29	57
273	70	29	57
270	70	29	58
267	68	30	59
264	67	31	61
260	66	32	63
257	66	31	65
253	65	32	67
247	62	32	68
243	62	30	71
238	63	30	74
233	61	30	77
228	58	29	81
222	58	29	81
217	56	30	87
209	56	32	84
201	52	33	88
191	47	39	92
182	42	41	96
173	38	48	96
166	30	50	100
159	30	53	98
149	25	55	99
142	18	56	104
132	15	62	104
121	15	71	101
110	11	79	99
89	11	94	95
87	9	98	96
82	5	103	97
88	6	102	94
99	7	92	92
109	4	84	100
111	4	90	101
112	8	93	98
114	12	96	99
118	16	96	99
123	19	93	101
131	21	86	104
140	27	78	104
150	31	70	105
160	41	62	97
169	30	57	111
179	27	50	118
191	27	38	122
199	61	34	93
206	68	32	89
213	72	28	85
218	75	27	83
223	74	28	83
226	76	28	81
232	78	28	77
237	80	26	76
240	85	25	73
243	87	24	71
246	87	25	68
249	88	27	63
252	89	26	63
254	95	24	60
256	97	21	59
258	94	21	58
262	96	20	56
264	98	20	54
262	104	22	52
267	107	20	52
268	108	21	53
268	111	21	51
271	114	20	52
272	117	22	52
271	120	23	52
269	124	22	53
265	127	25	52
227	132	60	50
222	136	66	53
222	137	62	59
227	142	56	59
221	147	62	58
222	146	57	63
221	157	58	55
221	162	56	53
219	167	55	48
219	172	52	45
223	177	46	43
248	177	22	44
249	178	19	28
247	179	19	26
244	180	20	23
240	182	20	22
233	184	21	20
230	184	24	20
227	185	24	20
223	184	24	21
220	183	25	21
217	180	25	22
214	176	26	27
212	170	26	35
210	168	27	41
205	163	30	48
202	158	31	54
200	148	31	61
197	135	31	71
192	125	34	79
188	121	36	78
185	110	38	79
183	101	40	82
183	99	39	80
181	95	38	79
170	90	49	75
168	83	48	75
171	25	46	119
171	27	47	108
172	45	46	82
175	51	40	70
176	17	37	96
179	15	35	95
178	14	41	92
178	18	38	84
178	21	35	78
179	8	35	91
179	8	42	90
178	6	48	94
177	5	52	96
176	6	40	98
177	6	58	99
177	39	68	72
178	44	68	69
179	47	66	73
179	51	69	72
180	54	27	79
179	61	28	72
179	67	27	72
180	71	26	75
180	76	26	74
181	82	26	72
183	87	27	72
184	91	27	72
184	97	30	72
185	101	32	71
184	105	40	70
184	111	44	68
186	113	38	67
185	118	32	66
188	122	33	65
189	123	32	64
190	126	33	63
192	128	31	62
194	129	30	61
196	130	28	60
199	127	26	61
201	126	25	62
204	123	22	62
207	120	28	62
207	118	35	61
209	118	35	60
207	115	38	59
209	112	37	59
211	112	38	59
210	104	39	62
209	102	41	60
208	100	41	58
207	98	43	58
205	96	44	59
204	94	45	59
134	30	41	76
132	38	41	63
130	42	40	60
128	43	38	61
127	42	38	63
125	41	38	64
122	40	38	64
119	40	39	64
115	39	42	66
112	40	46	63
109	42	51	62
107	37	54	66
104	42	57	63
101	49	59	57
99	53	58	56
96	53	59	59
94	54	53	61
57	58	58	98
184	97	32	64
189	101	32	62
192	102	32	64
194	102	37	65
197	104	34	66
201	104	38	66
205	105	34	68
209	107	30	67
213	111	29	64
217	106	30	70
222	104	26	73
226	102	28	76
233	100	27	77
238	99	27	79
244	96	29	80
249	94	31	82
253	91	34	84
257	87	35	86
263	83	36	87
268	81	39	86
272	76	40	87
277	70	41	87
281	65	40	88
285	63	40	86
285	60	42	83
286	55	39	84
288	45	39	86
291	41	37	88
291	37	35	88
291	35	34	85
291	30	33	83
290	25	35	82
288	23	35	80
286	22	34	76
283	20	35	75
282	17	32	74
278	12	31	75
275	9	30	73
275	8	28	73
273	5	26	73
271	3	26	74
269	2	26	73
265	1	26	73
262	0	25	73
259	0	26	71
257	0	26	73
254	1	27	73
251	0	25	74
248	4	26	75
241	4	28	76
236	7	29	75
236	8	26	77
231	12	26	78
223	18	29	74
219	23	28	74
217	25	27	77
214	24	29	56
212	28	26	60
206	34	26	45
202	38	28	30
197	38	29	30
192	43	30	30
186	54	33	57
141	51	71	89
135	50	75	95
132	53	76	97
131	49	75	105
130	50	76	108
130	49	85	112
131	57	78	109
136	85	68	87
170	90	39	85
173	95	41	83
175	101	38	82
179	103	37	82
