sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
giraffe222,2390,0.2503583412734579,0.5297071129707113,0.24571762921578824,77.42157811709481,0.44184100418410044,all;large_or_deformable_object
fighter_mul,2000,0.2797574257425743,0.5095,0.2752882189553641,58.07140401445797,0.464,all;similar_or_multiple_objects
giraffe_motion,1500,0.29209900990099014,0.5533333333333333,0.2882403579521607,43.79122779508477,0.39,all;fast_motion;large_or_deformable_object
cup222,2010,0.30047288310920645,0.5552238805970149,0.29664349229446624,45.7903013841904,0.4064676616915423,all;small_rigid_object
bike222,1899,0.46836531994431674,0.8299104791995787,0.4673265295743215,30.4063797031173,0.14270668773038442,all
bike333,2001,0.473961039282339,0.8680659670164917,0.4734758327273215,13.772182332267423,0.05747126436781609,all
dove_mul,1930,0.4812958497922331,0.8145077720207254,0.480401166753776,18.551941630914797,0.11968911917098446,all;similar_or_multiple_objects
elephant222,2290,0.49170305676855897,0.7951965065502183,0.4907190083916396,27.565574433746082,0.18908296943231442,all;large_or_deformable_object
star_motion,2122,0.5187568238444956,0.879359095193214,0.5183962612104699,20.71028723588517,0.11875589066918002,all;fast_motion
ship_motion,2301,0.5341414193570596,0.9617557583659279,0.5344420130944815,7.141707625402796,0.013472403302911778,all;fast_motion
giraffe_low,2267,0.551044473657776,0.9594177326863697,0.5515794880128028,21809.239226345293,0.009263343625937363,all;low_event_density;large_or_deformable_object
tower333,2401,0.5683028111224284,0.9841732611411912,0.5689719043973741,8.000055132035067,0.00041649312786339027,all;large_or_deformable_object
star_mul,2160,0.5697744774477447,0.9944444444444445,0.5704639165034636,6.265245852298231,0.004166666666666667,all;similar_or_multiple_objects
star_mul222,2036,0.5802777723744869,0.8634577603143418,0.5805487568743057,18.982794748709082,0.11149312377210216,all;similar_or_multiple_objects
truck_hdr,1969,0.5810709562576369,0.9964448958862366,0.5818370552421508,7.852409501642596,0.001015744032503809,all;high_dynamic_range
bottle_mul222,1101,0.601694229368441,0.8419618528610354,0.6028850598380165,11.24746204454374,0.009990917347865577,all;similar_or_multiple_objects;small_rigid_object
airplane_mul222,2051,0.6109987400495291,0.9951243295953194,0.6120678643823313,5.74219099684941,0.0,all;similar_or_multiple_objects
whale_mul222,2171,0.6188734488372836,0.9074159373560571,0.6199138346402016,12.77278526879335,0.023952095808383235,all;similar_or_multiple_objects;large_or_deformable_object
ship,967,0.6358340073924663,0.9855222337125129,0.6372247165291295,6.322783492406148,0.0,all
bike_low,1290,0.6431498963849871,0.9984496124031008,0.6445334039521302,11.68163502238385,0.0,all;low_event_density
box_hdr,1948,0.6456279098135689,0.9584188911704312,0.6470726445944148,9.34993049797737,0.003593429158110883,all;high_dynamic_range;small_rigid_object
dove_motion,2202,0.6512936034747889,0.8501362397820164,0.6527401446282869,12.757011240140772,0.007266121707538601,all;fast_motion
cup_low,1933,0.663560975859614,0.9881013967925505,0.6651921395729038,8.980518450855667,0.0,all;low_event_density;small_rigid_object
star,1156,0.6663554763780876,1.0,0.6679882996130986,3.947729552298327,0.0008650519031141869,all
truck,1131,0.6747818017876058,1.0,0.6764999348211856,3.8980278611297514,0.0,all
dog_motion,2788,0.6749719448271944,0.9745337159253945,0.6766381128893183,8.108822255756468,0.0014347202295552368,all;fast_motion
box_low,2084,0.6877007278462971,0.9918426103646834,0.6894915409481187,9.420066344910962,0.0,all;low_event_density;small_rigid_object
dove_mul222,1297,0.6942220050840859,0.9067077872012336,0.6961272686259748,10.3910133760989,0.0,all;similar_or_multiple_objects
tower,1144,0.753063767915253,0.9991258741258742,0.7554961766447387,4.300859966395676,0.0,all;large_or_deformable_object
dog,642,0.7561919743376208,1.0,0.7588874006650319,3.5803219206731196,0.0,all
cow_mul222,2231,0.7611069937114734,0.9923800986104886,0.7636909065970235,5.821443489897443,0.0,all;similar_or_multiple_objects
tank_low,2276,0.8049035131984201,1.0,0.8078229573001741,2.8255191014367744,0.0,all;low_event_density
